Frame,Z_coord_n1,na_res,Z_coord_na,prod
604,-5.304719,157,-5.993407,prod2
605,-5.192401,157,-5.817617,prod2
606,-4.76601,157,-6.2778645,prod2
607,-5.537476,157,-6.9661794,prod2
608,-4.98855,157,-6.954857,prod2
609,-4.39276,157,-6.394834,prod2
610,-4.6840515,155,-20.686209,prod2
611,-4.4441743,157,-7.195862,prod2
612,-3.7836177,157,-4.238449,prod2
613,-4.10753,157,-4.3794475,prod2
614,-3.5922866,157,-4.5743346,prod2
615,-2.9398685,157,-2.885028,prod2
616,-3.2061763,157,-3.2364843,prod2
617,-3.0601923,157,-4.0263443,prod2
618,-2.8927941,157,-3.5314152,prod2
619,-2.405756,120,-17.92447,prod2
620,-3.0499964,157,-3.6211247,prod2
621,-2.4560695,157,-2.4815173,prod2
622,-2.4760816,120,-20.019089,prod2
623,-3.0926087,120,-19.018257,prod2
624,-3.072246,157,-4.0107975,prod2
625,-2.1256723,120,-16.036621,prod2
626,-2.5168672,120,-16.80671,prod2
627,-2.0549595,120,-16.64795,prod2
628,-1.7509581,120,-16.018797,prod2
629,-1.652776,120,-15.48468,prod2
630,-2.419353,120,-13.487621,prod2
631,-2.3092282,120,-16.34309,prod2
632,-2.7461529,120,-18.55783,prod2
633,-1.814681,120,-18.640377,prod2
634,-1.804566,157,-1.1310828,prod2
635,-1.5546185,157,-1.694642,prod2
636,-1.1382627,157,-1.1439123,prod2
637,-1.3115404,157,-1.3111572,prod2
638,-1.1425722,157,-1.1247184,prod2
639,-1.5944868,157,-1.3438296,prod2
640,-1.638251,157,-1.4731466,prod2
641,-0.9101372,157,-0.37659305,prod2
642,-0.98823357,157,-0.94793177,prod2
643,-0.7892203,157,-1.130318,prod2
644,-0.43564466,157,-0.7789601,prod2
645,-0.30163947,157,-1.4252925,prod2
646,-0.83895576,155,-17.190544,prod2
647,-1.7504767,155,-17.67217,prod2
648,-1.3865161,157,-1.022223,prod2
649,-1.2859831,157,-1.9357799,prod2
650,-1.8478181,157,-2.3334537,prod2
651,-1.8433578,157,-2.5553935,prod2
652,-1.1506263,157,-1.3604913,prod2
653,-1.7614121,157,-2.582078,prod2
654,-1.9565386,157,-1.4649421,prod2
655,-2.2616086,67,18.14279,prod2
656,-2.2020888,67,18.867317,prod2
657,-1.9355891,67,17.259401,prod2
658,-2.6661456,67,16.348312,prod2
659,-2.6972005,67,12.079221,prod2
660,-2.617633,67,17.874477,prod2
661,-2.9815502,157,-3.2999666,prod2
662,-2.6610613,157,-2.7307427,prod2
663,-2.8318427,157,-3.0657396,prod2
664,-3.2064714,157,-2.7642338,prod2
665,-2.6084034,67,16.863146,prod2
666,-3.0497296,157,-3.6281297,prod2
667,-3.5195873,67,13.973207,prod2
668,-3.5905354,67,10.514298,prod2
669,-3.8755133,67,14.759133,prod2
670,-3.8229854,67,14.4554205,prod2
671,-3.6909504,157,-3.7833076,prod2
672,-3.9406486,67,14.398318,prod2
673,-3.5732372,67,12.629499,prod2
674,-3.4976492,67,11.923394,prod2
675,-3.7142804,67,16.35609,prod2
676,-3.4089906,157,-3.1052897,prod2
677,-4.434708,157,-4.0085573,prod2
678,-4.221672,157,-4.164158,prod2
679,-4.8231106,67,10.693035,prod2
680,-3.646494,67,10.3541155,prod2
681,-3.9298801,67,11.007246,prod2
682,-3.3483768,155,-17.996689,prod2
683,-3.3829346,155,-19.792871,prod2
684,-3.6680822,155,-19.32488,prod2
685,-4.1605167,155,-22.027914,prod2
686,-4.4879284,155,-23.358177,prod2
687,-4.427953,67,9.794067,prod2
688,-4.5530252,67,13.335204,prod2
689,-3.7713463,67,12.870596,prod2
690,-4.316834,155,-21.8686,prod2
691,-3.7519841,67,16.872992,prod2
692,-4.219685,157,-5.297385,prod2
693,-4.461882,155,-19.219717,prod2
694,-4.332473,155,-20.436504,prod2
695,-4.419582,157,-4.5335093,prod2
696,-4.3047523,157,-3.7339756,prod2
697,-3.8773918,157,-4.5951147,prod2
698,-4.0973024,157,-4.8117447,prod2
699,-3.5428953,157,-3.143409,prod2
700,-3.7271812,157,-3.3170447,prod2
701,-4.056307,67,14.256591,prod2
702,-3.1240327,67,16.352167,prod2
703,-4.231358,157,-3.2780027,prod2
704,-3.72928,67,11.167809,prod2
705,-3.3619,157,-2.8309216,prod2
706,-3.0045035,157,-4.0603676,prod2
707,-2.865932,157,-3.3656611,prod2
708,-2.3509848,67,16.062489,prod2
