Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
5387,-8.733538,57.0,-9.108317,prod14,-0.37,10.19,4.19,-1.11,0.93,1.5,0.33,-0.1,0.68,0.16,0.1,-0.62,-0.09,0.75,-0.61,0.17,-0.01,0.05,-0.66,0.26,-0.17,0.26,0.03,-0.1,-0.55,0.07,-0.61,-0.47,-0.19,0.1,0.35,-0.15,-0.18,-0.24,0.06,0.01,0.09,0.23,0.03,0.18,0.25,0.15,0.12,0.1,0.08,-0.09
5388,-8.22975,57.0,-8.724737,prod14,-0.49,9.62,4.79,-1.08,1.0,1.71,-0.02,0.07,0.87,0.43,-0.01,-0.09,-0.17,1.01,-1.18,0.05,0.34,-0.11,-0.33,0.32,-0.38,-0.1,0.22,0.19,-0.18,0.14,-0.59,-0.43,-0.15,-0.13,0.13,-0.17,0.19,-0.08,0.16,0.04,0.14,0.05,0.04,0.07,0.09,-0.02,-0.09,0.12,-0.05,0.01
5389,-8.317107,57.0,-8.7105055,prod14,-0.39,10.3,4.25,-1.08,0.93,1.46,0.13,-0.42,0.91,0.41,-0.21,-0.3,-0.21,0.02,-0.74,-0.13,-0.53,0.32,-0.93,0.32,-0.23,-0.35,0.19,-0.28,0.06,-0.14,-0.58,-0.09,0.09,0.15,0.42,-0.4,-0.2,-0.01,0.18,-0.08,0.32,0.27,0.31,0.05,0.25,0.4,-0.1,0.08,0.0,-0.04
5390,-8.858381,57.0,-10.1477585,prod14,-1.29,10.49,3.68,-1.12,0.89,1.53,0.28,-0.02,0.3,0.09,0.13,-0.43,-0.08,1.08,-0.73,-0.4,0.06,0.18,-0.82,0.64,0.0,-0.3,0.19,-0.41,-0.69,-0.11,-0.24,0.23,0.31,0.04,0.4,0.3,0.0,0.42,-0.06,0.0,-0.02,0.18,0.09,0.09,0.12,0.05,-0.02,0.01,0.0,-0.0
5391,-8.343895,57.0,-9.349115,prod14,-1.01,9.4,4.01,-1.1,1.15,1.87,0.38,-0.13,0.3,0.12,-0.01,-0.06,0.04,0.83,-0.96,-0.16,0.19,-0.12,-0.45,0.81,0.11,-0.5,0.04,-0.21,-0.31,-0.22,-0.06,0.28,0.19,0.29,-0.08,0.14,0.06,-0.37,-0.12,0.13,0.08,0.13,0.22,-0.24,-0.03,-0.12,-0.04,0.0,-0.09,0.05
5392,-8.739022,57.0,-9.967151,prod14,-1.23,9.8,3.8,-1.11,0.64,1.2,-0.05,-0.44,0.3,0.01,-0.12,-0.27,-0.18,0.54,-1.11,-0.41,0.15,-0.13,-0.72,0.6,0.38,-0.36,0.28,0.08,-0.22,-0.17,-0.32,-0.27,-0.08,0.19,0.17,0.23,-0.27,-0.22,0.07,0.1,-0.02,-0.26,-0.02,-0.18,0.03,-0.07,-0.03,0.06,-0.08,-0.07
5393,-9.140563,57.0,-10.299492,prod14,-1.16,9.68,4.01,-1.01,1.1,2.18,0.58,0.12,0.91,0.38,-0.24,-0.63,-0.29,1.45,-1.37,-0.48,0.3,0.11,-0.73,0.04,0.03,-0.0,-0.49,-0.12,-0.38,-0.39,-0.13,0.42,-0.07,0.3,0.18,-0.28,-0.06,-0.23,0.02,0.2,0.2,0.14,0.26,0.04,0.13,0.02,0.12,-0.07,-0.02,0.07
5394,-9.490394,57.0,-10.562341,prod14,-1.07,9.96,3.76,-1.07,0.73,1.36,0.15,-0.27,0.53,-0.15,0.07,-0.41,-0.21,0.53,-0.98,0.22,0.42,-0.77,-0.75,0.26,0.58,-0.1,0.25,-0.0,-0.63,-0.03,-0.6,-0.04,0.06,-0.07,0.16,-0.23,-0.16,-0.02,0.23,-0.11,0.0,0.14,0.08,-0.2,0.02,-0.02,-0.02,-0.14,-0.13,-0.04
5395,-9.898223,57.0,-10.326121,prod14,-0.43,9.79,3.79,-1.04,0.9,1.85,0.15,0.09,0.66,0.26,-0.3,-0.22,-0.33,0.77,-1.0,-0.21,-0.3,0.16,-1.13,-0.09,-0.03,-0.31,0.59,-0.27,-0.28,-0.12,-0.09,-0.03,0.01,0.16,0.31,0.05,0.18,-0.25,-0.05,0.21,0.0,-0.13,-0.07,0.12,0.0,-0.08,0.04,0.09,-0.02,0.03
5396,-10.014866,57.0,-10.755309,prod14,-0.74,10.58,3.83,-1.11,1.07,1.81,0.33,0.07,0.2,0.19,-0.12,-0.64,0.27,0.72,-0.77,-0.16,-0.22,-0.29,-0.72,0.37,0.4,-0.1,0.16,-0.2,-0.25,-0.25,-0.27,-0.11,0.07,0.04,0.06,0.12,-0.12,-0.19,-0.03,-0.04,0.17,-0.3,0.05,0.01,0.2,-0.27,-0.01,0.08,-0.02,-0.0
5397,-10.233398,57.0,-11.979371,prod14,-1.75,10.59,3.76,-1.17,1.16,1.85,0.12,0.01,0.09,0.65,-0.46,-0.02,-0.08,0.95,-0.05,-0.48,-0.62,-0.02,-0.87,0.33,0.33,0.06,0.19,0.01,-0.59,-0.23,-0.3,0.2,0.07,0.14,0.39,-0.0,0.04,0.23,-0.11,0.03,0.08,-0.01,-0.02,0.16,0.02,0.0,0.02,-0.01,-0.0,0.08
5398,-9.761074,57.0,-10.083163,prod14,-0.32,10.97,3.66,-1.11,0.96,1.52,0.4,0.09,0.93,0.6,0.2,-0.43,-0.21,1.16,-1.38,-0.21,-0.24,-0.09,-0.64,-0.0,-0.36,0.0,0.3,0.07,-0.42,-0.45,-0.1,0.1,0.08,-0.28,0.3,0.33,0.31,-0.09,0.01,0.01,0.2,-0.17,-0.02,-0.03,0.02,-0.04,0.12,-0.02,-0.17,0.03
5399,-10.088735,57.0,-11.691923,prod14,-1.6,9.57,3.81,-1.04,1.06,1.47,0.18,0.48,0.47,0.51,0.66,-0.44,0.38,1.05,-0.58,0.39,-0.41,-0.31,-0.55,0.21,0.14,0.11,-0.11,-0.06,-0.8,0.02,-0.18,-0.25,-0.25,-0.08,0.12,0.38,0.12,-0.39,-0.08,0.28,0.05,0.24,0.29,0.03,-0.08,0.1,0.0,0.03,0.04,-0.11
5400,-10.418446,57.0,-11.5288,prod14,-1.11,10.0,4.41,-0.99,1.0,1.42,0.42,0.35,0.26,0.57,-0.55,0.13,-0.19,0.29,-1.37,0.04,-0.12,-0.02,-0.99,0.58,0.28,-0.35,0.49,-0.4,-0.27,0.17,-0.13,-0.01,0.26,0.07,0.34,0.06,0.05,-0.43,-0.14,-0.11,-0.01,-0.22,-0.24,0.08,-0.14,-0.06,-0.17,0.02,-0.15,-0.08
5401,-10.462931,57.0,-11.852905,prod14,-1.39,10.28,3.8,-1.23,1.09,1.72,0.39,0.12,0.24,0.64,-0.11,-0.4,0.41,1.12,-0.93,0.01,-0.16,-0.02,-0.63,0.32,0.16,-0.34,0.18,-0.09,-0.55,-0.25,0.11,-0.18,-0.18,-0.15,0.49,0.24,0.32,0.0,0.18,0.35,0.24,0.07,0.27,0.18,0.07,-0.02,0.06,0.14,-0.04,-0.0
5402,-9.963523,57.0,-11.31544,prod14,-1.35,11.46,3.67,-1.21,1.29,1.47,0.58,-0.0,0.76,0.26,-0.01,-0.52,0.55,0.52,-0.44,0.08,-0.43,0.1,-0.67,0.29,-0.04,-0.37,0.7,-0.08,-0.32,-0.48,-0.08,0.18,0.31,-0.15,0.33,0.19,-0.03,-0.18,-0.15,-0.11,0.06,-0.18,0.13,0.07,0.38,0.02,0.14,0.05,0.06,-0.03
5403,-10.131266,57.0,-12.872287,prod14,-2.74,9.98,3.73,-1.24,1.04,1.47,0.04,0.08,0.26,0.19,-0.29,-0.35,0.46,0.68,-0.53,-0.08,-0.25,0.19,-0.34,-0.35,0.32,0.13,0.09,0.14,-0.41,0.14,-0.57,-0.12,0.3,0.02,0.34,0.08,0.22,-0.43,0.06,0.16,-0.01,0.25,0.18,0.02,0.05,0.03,-0.06,-0.02,0.04,0.01
5404,-10.869838,57.0,-11.880788,prod14,-1.01,11.39,3.32,-1.12,1.43,1.45,0.36,0.27,0.68,0.47,0.23,-0.56,0.51,1.05,-1.9,-0.08,-0.58,-0.45,-0.72,-0.3,0.07,0.27,-0.13,-0.08,-0.5,-0.66,-0.41,0.45,0.71,0.02,0.6,0.61,-0.1,-0.28,-0.08,0.38,0.55,0.04,-0.11,0.03,0.45,-0.02,0.16,0.13,-0.01,0.01
5405,-10.394307,57.0,-11.545759,prod14,-1.15,10.22,3.75,-1.0,1.0,1.36,0.3,0.07,0.52,0.38,0.35,-0.23,0.8,0.76,-0.99,-0.46,-0.81,-0.25,-0.49,0.02,0.8,0.39,-0.17,0.0,-0.57,-0.24,-0.15,0.22,0.24,0.17,0.3,0.46,-0.09,-0.13,-0.23,0.28,0.29,0.15,0.21,0.5,0.07,0.01,-0.1,-0.02,0.07,-0.13
5406,-9.958049,57.0,-10.70431,prod14,-0.75,9.79,3.85,-0.97,0.75,1.25,0.27,0.28,1.13,0.19,-0.81,-0.7,0.56,1.17,-0.5,0.33,-0.39,-0.67,-0.2,-0.08,0.56,0.33,-0.13,0.03,-0.5,-0.43,0.0,0.06,0.28,-0.07,0.04,0.25,0.02,-0.04,0.57,0.02,0.14,0.11,-0.03,0.11,-0.02,0.18,0.08,0.03,0.05,-0.05
5407,-9.751676,57.0,-10.251993,prod14,-0.5,9.46,3.87,-1.01,0.96,1.58,0.36,0.47,0.67,0.67,-0.12,-0.64,0.22,1.32,-1.41,0.53,-0.73,-0.54,-0.04,-0.0,0.48,0.0,-0.08,-0.2,-0.53,-0.37,0.15,0.12,-0.01,-0.02,-0.03,0.23,-0.15,-0.42,0.19,0.32,0.02,0.01,-0.09,0.21,0.07,0.16,0.05,0.08,0.05,-0.11
5408,-10.732706,17.0,-27.871624,prod14,-17.14,9.75,4.13,-1.03,0.84,1.35,0.27,-0.09,0.52,0.4,-0.26,-0.45,-0.03,0.89,-1.13,0.06,-0.52,0.04,-0.47,0.33,0.42,-0.14,0.01,-0.17,-0.56,0.14,-0.09,0.26,0.55,0.19,-0.03,-0.08,0.07,0.02,0.13,0.29,0.21,-0.15,-0.22,0.15,0.07,0.09,0.06,-0.05,0.03,-0.02
5409,-10.206608,57.0,-11.075497,prod14,-0.87,9.39,3.88,-1.04,1.1,1.16,0.48,0.52,0.47,0.28,0.53,-0.07,0.86,0.83,-0.88,-0.23,-0.2,-0.0,-0.41,-0.1,-0.3,-0.2,0.03,-0.34,-0.4,-0.12,-0.41,-0.1,0.25,0.35,0.01,-0.37,0.08,-0.31,0.3,0.26,0.29,0.42,0.28,0.15,-0.08,0.34,-0.12,-0.07,0.11,-0.03
5410,-9.875434,57.0,-9.826113,prod14,0.05,9.77,3.59,-1.07,0.95,1.52,0.55,0.65,0.52,0.72,-0.14,-0.54,0.22,1.11,-1.51,0.5,0.53,-0.59,-0.53,-0.41,0.66,-0.28,0.39,0.35,-0.3,0.04,-0.15,0.61,0.62,0.13,-0.12,-0.26,-0.52,-0.21,-0.09,0.15,-0.0,0.41,-0.22,0.32,0.22,0.28,0.25,-0.07,0.05,-0.12
5411,-10.092187,57.0,-9.854117,prod14,0.24,11.15,3.52,-1.15,1.01,0.7,0.02,0.67,0.26,0.73,0.49,-0.31,0.44,1.07,-1.36,0.46,0.34,0.08,-0.26,-0.22,0.6,0.14,-0.09,-0.22,-0.29,-0.39,-0.05,0.16,0.41,0.07,0.39,0.19,-0.38,-0.31,0.21,-0.25,-0.03,-0.08,0.18,0.02,-0.02,0.12,0.1,-0.02,0.02,0.04
5412,-10.68581,57.0,-11.773617,prod14,-1.09,9.08,4.15,-1.1,1.31,1.43,0.45,0.55,0.11,0.34,-0.56,-0.4,0.01,-0.14,-0.84,0.18,-0.14,-0.05,-0.79,0.48,0.38,-0.45,0.29,-0.21,-0.26,-0.03,-0.27,0.57,0.29,0.21,-0.07,-0.46,-0.09,-0.23,0.21,0.12,0.02,0.32,-0.02,0.11,-0.11,0.0,0.09,0.03,-0.05,-0.06
5413,-10.344405,57.0,-11.134114,prod14,-0.79,10.04,4.02,-1.05,0.99,1.32,0.63,0.68,0.15,0.29,0.01,-0.49,-0.02,0.52,-0.71,-0.2,0.01,-0.26,-0.66,0.69,0.3,-0.19,0.13,0.01,-0.76,0.09,-0.14,0.35,0.24,0.56,-0.02,0.18,0.09,-0.25,0.11,-0.2,0.3,-0.0,0.11,-0.17,0.09,-0.17,-0.01,0.03,0.01,0.05
5414,-10.121078,57.0,-10.237978,prod14,-0.12,9.28,3.6,-1.15,0.81,1.3,0.02,0.5,0.15,0.55,0.08,0.1,0.07,0.84,-1.24,-0.38,0.42,-0.29,-0.78,0.13,-0.39,-1.03,0.25,0.15,-0.01,0.46,-0.29,0.05,-0.24,0.27,0.24,0.04,-0.18,-0.14,0.06,0.17,0.0,0.21,-0.03,-0.02,0.05,0.07,-0.09,-0.01,-0.12,0.01
5415,-10.293928,57.0,-11.708875,prod14,-1.41,9.54,4.15,-1.04,1.04,1.69,0.01,0.32,0.77,0.6,0.3,-0.29,0.06,0.8,-0.67,-0.04,0.36,-0.28,-0.52,0.51,-0.04,-0.42,0.19,-0.31,-0.34,-0.11,-0.33,0.27,0.29,-0.1,-0.05,-0.04,0.06,-0.16,0.12,0.36,0.21,0.1,0.08,0.18,0.01,0.18,-0.06,0.03,0.13,0.0
5416,-11.062501,57.0,-11.0697975,prod14,-0.01,9.96,3.51,-1.14,0.92,1.87,0.04,0.08,0.45,0.62,-0.06,-0.34,0.39,0.97,-0.52,-0.75,0.22,0.16,-0.64,0.05,-0.0,-0.42,-0.21,-0.02,-0.37,-0.22,-0.19,0.14,0.29,-0.01,0.14,0.09,0.12,-0.28,-0.04,0.15,0.16,0.08,0.14,-0.11,-0.04,-0.14,-0.15,0.04,-0.12,-0.05
5417,-10.693144,57.0,-11.88576,prod14,-1.19,10.16,4.3,-1.09,1.01,1.36,0.5,0.21,0.36,0.21,0.17,-0.43,-0.06,1.26,-0.76,0.07,-0.89,-0.1,-0.87,0.21,-0.01,-0.1,-0.39,-0.06,0.14,-0.16,0.33,0.31,-0.03,-0.14,-0.12,-0.32,0.09,-0.01,-0.02,0.24,0.39,0.07,-0.12,0.02,0.03,-0.08,-0.05,0.02,0.07,-0.01
5418,-11.807922,17.0,-31.040163,prod14,-19.23,9.81,4.12,-1.1,1.06,1.8,0.17,0.33,0.24,0.72,-0.45,-1.26,-0.02,1.32,-0.98,0.29,-0.33,-0.33,-0.59,0.43,-0.01,0.03,0.06,-0.26,0.04,0.52,0.33,0.06,-0.02,-0.2,-0.21,0.08,0.04,0.01,-0.12,0.18,-0.01,0.07,0.03,0.24,-0.12,0.08,0.15,0.0,0.01,-0.09
5419,-11.078859,57.0,-11.192829,prod14,-0.11,9.59,3.65,-1.1,0.95,1.45,0.8,0.16,0.27,0.48,0.19,-1.02,0.46,1.17,-1.09,-0.21,-0.9,-0.03,-0.45,0.39,0.03,-0.06,0.01,0.39,-0.01,0.05,-0.32,0.02,-0.3,0.31,-0.38,0.21,-0.05,0.46,-0.12,-0.02,0.07,-0.05,-0.07,0.21,-0.1,-0.0,0.08,0.05,-0.04,0.02
5420,-11.46502,57.0,-11.47913,prod14,-0.01,11.13,3.69,-1.18,1.05,1.61,0.54,0.09,0.42,0.52,0.38,-0.66,-0.04,1.08,-1.29,0.01,-0.63,-0.22,-0.25,0.19,-0.45,0.06,0.22,0.23,-0.1,-0.3,0.15,-0.15,-0.14,0.46,0.29,0.43,0.39,0.03,-0.19,0.18,0.54,-0.14,0.05,0.19,0.14,0.14,0.14,0.01,-0.03,-0.01
5421,-11.881379,57.0,-12.356567,prod14,-0.48,9.94,3.96,-1.06,1.02,1.56,0.4,0.62,0.4,0.77,0.5,-0.45,0.2,1.38,-1.29,0.45,-0.77,-0.31,-0.32,0.1,-0.17,0.19,0.13,-0.07,0.03,0.28,-0.31,-0.14,0.18,0.17,0.13,0.11,-0.1,-0.17,0.12,0.16,0.04,-0.05,-0.08,-0.09,0.18,0.07,-0.01,0.04,-0.14,-0.09
5422,-11.921834,57.0,-12.917264,prod14,-1.0,10.37,3.98,-0.97,0.96,1.34,0.08,0.1,0.69,0.8,-0.04,-0.48,-0.05,1.08,-1.53,-0.05,-1.07,-0.35,-1.08,-0.14,0.2,0.13,-0.24,0.05,-0.2,-0.01,-0.0,-0.09,0.18,-0.18,0.13,-0.03,-0.22,-0.26,0.02,0.19,0.16,-0.06,-0.12,0.17,0.21,0.19,0.35,-0.01,0.01,-0.09
5423,-12.067031,57.0,-12.94113,prod14,-0.87,9.56,3.68,-1.04,1.01,1.46,0.37,-0.17,0.41,0.66,-0.11,-0.68,-0.21,0.97,-1.11,0.15,-0.86,-0.7,-0.4,-0.08,-0.48,0.04,-0.04,-0.0,-0.03,-0.11,-0.19,0.3,0.24,0.12,0.13,0.06,0.24,-0.27,0.02,0.4,0.12,-0.05,-0.11,0.07,0.05,-0.18,-0.07,0.01,0.07,-0.07
5424,-11.999684,57.0,-13.4659815,prod14,-1.47,10.0,4.05,-1.18,0.92,1.27,0.76,0.12,0.42,0.58,0.04,-0.69,0.48,1.62,-0.83,0.55,-0.47,-0.52,-0.54,0.67,0.44,0.33,-0.41,-0.23,-0.28,-0.16,-0.45,0.23,0.64,-0.01,-0.02,-0.19,0.16,0.02,0.49,0.07,-0.07,0.13,0.07,0.28,0.11,0.1,0.24,0.05,0.08,-0.04
5425,-12.10239,57.0,-12.98352,prod14,-0.88,9.53,3.63,-1.06,1.22,1.61,0.35,0.34,0.47,0.68,-0.06,-1.23,0.43,0.5,-1.37,0.3,-0.49,-0.2,-0.23,0.18,0.4,-0.09,0.32,-0.2,-0.51,-0.16,-0.26,0.51,0.29,-0.11,-0.26,0.4,0.19,-0.28,0.07,0.29,0.22,0.3,0.06,0.1,0.16,0.07,0.16,-0.05,0.0,-0.04
5426,-12.674559,57.0,-14.230837,prod14,-1.56,11.5,3.84,-1.21,1.12,1.15,0.49,0.43,0.24,0.32,-0.04,-1.03,0.52,1.24,-0.37,0.43,-0.84,-0.76,-0.34,0.19,0.09,0.65,-0.18,-0.03,0.17,-0.39,-0.16,-0.0,0.18,-0.37,0.31,-0.07,-0.05,0.02,0.25,0.04,0.31,-0.2,-0.11,-0.19,-0.05,-0.12,0.04,0.12,-0.08,0.02
5427,-12.879405,57.0,-13.866666,prod14,-0.99,10.49,3.67,-1.02,1.4,1.3,1.06,0.24,0.64,0.57,0.4,-0.79,0.38,1.03,-1.76,0.47,-0.68,-0.77,-0.12,-0.36,-0.3,0.06,0.16,0.61,-0.41,-0.14,-0.68,-0.25,0.27,-0.02,0.29,0.05,-0.11,0.21,-0.06,0.11,0.09,-0.13,-0.22,-0.14,0.23,-0.03,0.07,0.07,-0.16,-0.01
5428,-12.79183,57.0,-14.017665,prod14,-1.23,11.09,3.47,-1.14,1.28,1.14,0.41,0.26,0.46,-0.0,0.58,-1.53,-0.16,0.65,-0.8,0.21,-0.27,-0.42,-0.46,0.29,-0.5,-0.53,-0.07,0.21,-0.23,-0.23,-0.36,0.17,0.48,-0.13,0.1,0.31,0.44,0.27,0.01,0.13,0.08,-0.22,-0.27,-0.14,0.26,-0.0,0.3,-0.13,-0.11,0.07
5429,-12.061881,57.0,-13.163752,prod14,-1.1,10.38,3.87,-1.0,1.25,1.39,0.41,-0.14,0.4,0.77,-0.35,-0.15,0.05,0.92,-1.03,0.06,-0.65,-0.53,-0.59,0.01,0.17,0.13,-0.09,0.33,-0.61,-0.41,0.07,-0.2,-0.11,0.12,0.19,0.33,0.13,-0.09,0.21,-0.08,0.43,-0.07,-0.17,0.08,0.03,-0.09,0.03,-0.07,-0.07,-0.07
5430,-11.85277,57.0,-12.105916,prod14,-0.25,9.23,3.74,-1.05,1.29,1.61,0.23,-0.01,0.56,0.52,0.06,-0.34,-0.22,1.27,-1.16,-0.26,-0.03,0.29,-0.95,-0.14,0.72,-0.23,0.36,0.06,-0.72,-0.3,-0.66,0.3,-0.23,0.48,0.09,0.05,0.1,0.14,0.23,0.02,0.11,0.4,0.22,0.2,0.04,-0.13,0.03,-0.04,-0.04,-0.03
5431,-11.5505,57.0,-12.762193,prod14,-1.21,9.59,4.35,-1.1,1.16,1.15,0.21,0.5,0.1,0.36,-0.57,0.12,0.61,1.54,-0.74,-0.39,-1.21,-0.13,-1.02,0.25,0.92,0.11,-0.34,-0.37,-0.51,-0.16,-0.41,-0.17,0.58,-0.05,-0.33,0.13,0.7,0.12,0.33,0.19,-0.01,0.09,-0.09,0.23,0.02,-0.13,-0.07,0.01,0.04,-0.05
5432,-11.43677,57.0,-11.335967,prod14,0.1,10.45,3.7,-1.1,0.55,1.62,-0.15,0.21,-0.07,0.72,-0.08,-0.32,0.03,1.29,-0.82,-0.84,-0.4,0.43,0.34,-0.28,0.28,-0.78,-0.03,-0.41,-0.48,0.1,-0.32,0.03,0.28,-0.35,0.62,0.07,0.19,0.16,0.01,0.07,0.17,-0.01,0.02,0.2,-0.17,-0.15,-0.05,0.04,0.1,-0.03
5433,-11.275479,57.0,-11.609039,prod14,-0.33,9.49,3.77,-1.03,0.92,2.1,-0.06,0.41,-0.09,0.86,-0.16,-1.28,-0.13,1.25,-0.91,0.15,-0.27,0.55,0.72,-0.11,-0.31,-0.23,-0.07,-0.17,-0.68,-0.2,-0.3,0.6,0.53,0.06,0.58,0.05,-0.19,-0.18,0.01,0.23,-0.16,0.31,-0.07,0.07,0.26,-0.13,0.0,0.04,0.1,0.09
5434,-11.445673,57.0,-11.541582,prod14,-0.1,10.82,3.71,-1.14,1.06,1.36,0.35,0.45,0.37,1.03,0.36,-1.34,0.24,1.93,-1.5,-0.43,-0.53,0.18,0.9,-0.37,-0.13,-1.02,-0.12,-0.03,-0.19,-0.66,-0.53,0.66,0.24,-0.5,0.58,-0.02,0.19,-0.07,-0.1,0.05,0.04,0.35,0.01,-0.0,0.24,-0.12,-0.0,-0.03,-0.01,0.04
5435,-11.404991,57.0,-12.725464,prod14,-1.32,9.81,3.83,-1.1,1.01,1.38,0.44,0.25,0.28,0.86,-0.19,-1.25,0.6,1.93,-1.32,-0.06,-0.62,0.62,0.2,-0.23,-0.13,-0.33,-0.5,0.4,-0.51,-0.46,-0.28,-0.02,0.15,0.13,0.41,-0.08,-0.15,-0.25,0.52,-0.16,0.1,0.12,-0.03,-0.13,-0.02,0.01,-0.02,0.03,0.03,0.01
5436,-11.56088,57.0,-11.591041,prod14,-0.03,9.72,3.74,-1.05,0.84,1.55,0.38,0.13,0.44,0.85,-0.28,-0.89,0.33,0.97,-1.66,0.34,-0.67,-0.37,0.52,0.4,0.15,-0.71,0.1,-0.3,-1.34,-0.21,-0.47,0.08,0.28,0.05,0.34,0.09,0.12,0.0,0.0,0.02,-0.21,0.06,-0.12,0.15,0.02,0.13,0.13,-0.01,-0.06,0.08
5437,-11.316347,57.0,-11.666095,prod14,-0.35,9.98,3.6,-1.13,0.84,1.43,0.35,-0.1,0.53,0.09,-0.24,-0.44,0.27,1.08,-1.53,-0.26,-0.45,-0.35,-0.21,-0.16,0.35,0.09,0.63,-0.04,-0.63,0.02,-0.06,-0.36,0.4,0.3,-0.04,0.12,0.12,0.09,0.24,0.25,0.11,-0.21,-0.05,0.09,-0.12,-0.01,0.2,0.04,0.11,-0.04
5438,-11.44066,57.0,-11.541041,prod14,-0.1,9.93,3.59,-1.08,1.14,1.41,0.57,0.22,0.69,0.43,0.31,-0.28,0.13,1.23,-1.13,0.41,-0.61,-0.2,-0.59,0.03,0.01,-0.06,0.26,-0.24,-0.72,0.14,-0.29,-0.08,0.38,0.03,0.18,0.06,-0.14,0.11,0.26,0.13,-0.1,0.02,-0.11,-0.34,0.03,0.03,0.08,-0.03,-0.04,-0.0
5439,-10.962935,57.0,-11.47915,prod14,-0.52,9.05,3.71,-0.99,0.89,1.61,0.35,-0.03,0.54,0.47,-0.21,-0.57,0.13,0.49,-1.2,-0.34,-1.22,-0.17,-0.55,-0.37,0.31,0.39,0.31,0.25,-0.8,-0.17,-0.4,-0.05,0.38,-0.25,0.24,0.17,0.38,-0.05,0.28,0.42,-0.13,0.17,-0.19,0.01,-0.01,-0.2,-0.09,-0.07,0.0,-0.04
5440,-10.734505,57.0,-10.530166,prod14,0.2,8.97,4.35,-1.03,1.11,1.43,0.24,0.1,0.71,0.27,-0.12,-0.58,-0.04,0.65,-1.36,0.41,-0.53,-0.01,-0.42,0.91,0.08,-0.14,0.16,0.13,-1.05,0.0,-0.33,0.49,0.25,0.35,0.04,0.44,0.08,-0.28,-0.08,0.41,0.22,0.23,-0.1,-0.04,0.1,0.01,0.06,0.01,-0.0,-0.03
5441,-11.138415,57.0,-11.135157,prod14,0.0,9.95,3.95,-1.07,1.14,1.84,0.6,-0.22,0.73,0.24,-0.24,-0.05,0.28,0.42,-1.13,-0.19,-0.68,-0.3,-0.77,0.26,0.05,0.07,0.28,0.19,-0.66,0.26,-0.33,-0.23,0.16,-0.2,0.3,0.09,0.22,0.12,0.33,-0.18,0.06,-0.1,0.04,-0.13,-0.04,0.1,0.09,0.03,-0.07,0.07
5442,-11.62803,57.0,-11.73898,prod14,-0.11,9.81,3.54,-0.98,0.93,1.61,0.65,-0.08,0.7,0.49,-0.3,-0.36,0.34,0.78,-1.38,0.17,-0.8,-0.06,-0.72,-0.03,0.14,0.18,0.17,-0.05,-0.76,-0.49,-0.19,0.1,-0.04,-0.01,0.16,0.46,0.26,-0.46,0.09,-0.07,0.24,0.06,0.07,-0.04,-0.03,0.05,0.0,-0.01,-0.09,-0.03
5443,-12.055246,57.0,-11.891019,prod14,0.16,9.35,4.07,-1.07,1.05,1.81,0.62,0.16,0.27,0.26,-0.7,-0.52,0.74,1.09,-0.9,0.22,-0.58,-0.1,-0.88,0.33,1.27,-0.2,-0.48,0.04,-0.74,-0.5,-0.31,0.15,0.17,-0.27,0.14,0.2,0.54,0.01,0.21,0.33,0.09,0.01,-0.04,0.21,0.09,-0.05,-0.13,-0.02,-0.04,0.03
5444,-11.992378,57.0,-12.818341,prod14,-0.83,8.85,3.67,-0.99,0.79,1.32,0.48,-0.18,0.76,0.41,0.12,-0.89,0.26,0.81,-1.0,0.04,-0.59,0.03,-0.88,0.1,-0.25,-0.1,0.18,0.1,-0.76,0.09,-0.21,-0.0,0.03,0.46,0.1,-0.02,0.39,0.11,0.29,0.31,0.07,0.05,0.11,0.04,-0.05,-0.04,-0.13,-0.06,0.01,0.04
5445,-11.752367,57.0,-12.911324,prod14,-1.16,9.58,3.8,-1.13,1.12,1.32,0.06,-0.01,0.37,0.44,-0.44,-0.83,0.39,0.32,-1.53,0.4,-0.36,-0.43,-0.51,0.69,0.27,0.06,0.35,-0.17,-0.87,-0.06,0.15,0.39,-0.09,0.52,0.14,0.29,-0.21,-0.17,0.09,0.23,0.2,0.25,-0.07,0.14,0.19,-0.03,0.07,0.02,-0.03,-0.06
5446,-12.023589,57.0,-13.133991,prod14,-1.11,10.74,3.86,-1.03,1.44,1.36,0.48,0.57,0.32,-0.07,0.09,-0.73,0.07,1.44,-0.99,-0.33,-1.08,-0.3,-0.74,0.31,-0.12,0.29,-0.12,0.13,-0.44,-0.43,-0.34,0.01,-0.03,0.06,0.04,0.63,-0.12,0.61,0.07,0.15,0.27,-0.01,-0.28,-0.01,0.45,0.02,0.02,-0.04,-0.04,-0.06
