Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
1729,-6.4345093,127.0,-13.968243,prod5,-7.53,6.97,4.37,0.16,-0.48,1.6,-0.06,-0.32,-0.43,1.06,0.26,-0.31,0.08,-0.54,-0.59,0.04,0.57,-0.15,0.58,0.52,-0.55,0.53,0.57,-0.24,0.26,-0.25,0.19,0.03,-0.44,0.1,0.12,-0.06,0.0,0.12,-0.36,-0.19,0.19,0.11,-0.05,0.0,-0.05,0.07,-0.02,0.1,0.01,-0.05
1730,-5.849862,127.0,-17.52962,prod5,-11.68,7.48,3.91,0.11,-0.45,1.12,-0.24,-0.65,-0.1,1.56,1.16,-0.67,-0.04,0.34,-0.5,0.3,-0.36,-1.1,-0.19,0.01,-0.43,0.7,0.19,-0.55,0.14,-0.18,0.64,-0.11,0.06,0.06,-0.13,-0.31,-0.28,-0.25,-0.13,0.07,0.06,0.13,0.27,-0.02,0.05,0.13,-0.13,0.05,0.1,0.12
1731,-5.943885,127.0,-20.128176,prod5,-14.18,6.47,4.19,0.32,-1.01,1.17,-0.79,-0.76,-0.12,0.91,0.87,-0.61,-0.48,-0.02,-0.17,0.35,0.07,-0.48,0.15,-0.1,-0.77,0.74,-0.09,-0.1,0.34,-0.33,-0.06,0.16,-0.47,0.14,0.3,-0.39,0.26,0.16,-0.2,-0.11,0.08,-0.04,0.22,-0.11,0.09,-0.16,-0.15,0.28,0.11,-0.11
1732,-5.9538627,231.0,-3.0119107,prod5,2.94,6.9,5.26,0.3,-0.86,1.1,-0.14,-0.59,-0.46,0.61,0.93,-0.8,-0.62,0.18,-0.11,-0.22,0.16,-0.08,0.66,1.16,-0.47,0.28,-0.02,0.09,0.6,-0.34,-0.06,0.01,-0.09,0.32,-0.03,-0.39,0.15,0.27,-0.45,0.1,0.32,-0.12,0.25,0.03,0.09,0.17,-0.03,0.13,0.02,-0.03
1733,-5.932862,127.0,-16.971401,prod5,-11.04,7.44,3.96,0.19,-0.44,1.02,-0.49,-0.58,-0.42,0.35,0.07,-0.52,0.76,0.26,-0.75,0.4,0.19,-0.66,0.21,0.46,-0.4,0.65,0.12,-0.61,0.11,-0.89,0.06,0.28,-0.55,0.13,-0.01,0.03,-0.05,0.31,-0.36,0.02,0.02,-0.11,-0.11,-0.2,0.65,-0.12,-0.19,-0.43,0.11,-0.13
1734,-5.662134,63.0,-23.42492,prod5,-17.76,7.73,4.03,0.29,-0.74,1.03,-0.11,-0.9,0.25,0.9,0.53,-0.48,0.15,0.17,-0.04,-0.05,0.41,-0.35,1.06,-0.03,-0.37,0.66,-0.64,-0.47,0.04,-0.28,0.03,-0.21,-0.4,-0.37,0.09,0.22,-0.33,0.26,-0.33,-0.24,0.26,0.09,0.06,-0.09,0.15,-0.08,0.07,0.01,-0.1,0.06
1735,-6.0362725,127.0,-17.932367,prod5,-11.9,6.38,3.52,0.24,-0.61,1.51,-0.4,-0.65,0.17,0.76,0.17,-0.15,0.53,0.21,-1.07,0.3,0.02,-0.68,-0.0,-0.69,-0.33,0.69,-0.48,-0.91,0.56,-0.52,-0.17,0.4,-0.27,-0.22,0.0,-0.29,-0.14,-0.18,0.16,0.01,0.12,0.12,0.02,0.0,0.07,-0.15,0.02,-0.07,0.07,0.03
1736,-6.187224,63.0,-21.249517,prod5,-15.06,6.94,4.08,0.45,-0.77,1.09,-0.19,-0.73,0.29,0.85,0.17,-0.1,1.26,0.12,-1.38,-0.33,-0.9,-0.72,0.38,-0.17,-0.11,1.12,-0.69,-0.49,0.33,-0.14,0.48,0.64,0.23,0.23,0.21,-0.1,0.06,-0.02,-0.05,-0.33,0.38,-0.07,-0.09,0.09,0.05,0.07,-0.07,-0.01,-0.15,-0.06
1737,-5.7777886,63.0,-22.55643,prod5,-16.78,6.53,3.81,0.33,-0.14,1.51,-0.07,-0.86,0.04,0.86,0.17,-0.54,0.89,-0.37,-0.82,0.13,0.2,-0.77,0.53,0.0,-0.75,1.02,-0.44,-0.42,0.45,-0.38,0.47,0.73,0.11,0.13,0.45,-0.15,-0.24,-0.07,0.13,-0.06,0.1,0.13,-0.29,-0.09,0.12,-0.02,-0.07,0.04,-0.16,0.07
1738,-5.915889,63.0,-19.469671,prod5,-13.55,6.55,3.62,0.07,-0.8,1.27,-0.2,-0.68,-0.3,0.58,0.28,-0.48,0.75,0.22,-1.04,0.03,0.25,-0.75,0.61,0.05,-0.43,0.62,0.25,-0.11,0.13,-0.19,0.32,0.24,-0.25,0.21,-0.34,-0.11,-0.13,0.23,0.13,-0.05,-0.13,-0.08,0.12,0.06,0.3,-0.14,0.03,-0.17,-0.14,0.17
1739,-5.54155,63.0,-19.849104,prod5,-14.31,7.15,4.56,0.31,-0.71,0.71,-0.36,-0.98,0.15,0.96,0.56,-0.88,0.78,0.16,-0.84,-0.15,0.04,-0.27,0.57,0.21,0.03,0.59,-0.82,-0.45,0.2,-0.25,0.29,0.51,-0.1,-0.27,0.22,-0.57,-0.19,0.05,-0.28,-0.1,0.32,0.23,-0.06,-0.15,0.19,0.04,-0.06,0.16,0.03,-0.03
1740,-6.1474385,127.0,-18.236292,prod5,-12.09,7.22,4.15,0.07,-0.67,1.65,-0.83,0.1,-0.02,-0.02,0.21,-0.39,0.61,0.15,-0.97,-0.11,0.21,-0.87,0.0,0.68,0.15,0.47,0.32,-0.61,-0.22,-0.46,0.61,-0.17,-0.68,0.42,-0.15,0.14,-0.23,0.21,-0.11,-0.15,0.07,-0.16,0.08,0.03,0.16,0.03,0.18,0.07,0.23,-0.11
1741,-5.7985134,63.0,-20.52985,prod5,-14.73,7.43,4.17,0.09,-0.51,1.41,-0.48,-0.31,-0.6,0.8,-0.14,-0.5,0.48,0.58,-0.22,0.51,-0.43,0.19,0.76,0.2,-0.46,0.52,0.28,-0.7,0.11,-0.68,-0.1,-0.21,-0.01,0.34,-0.06,-0.19,-0.17,0.4,-0.29,0.24,0.28,0.12,0.23,0.12,0.28,-0.1,0.09,-0.21,-0.1,-0.3
1742,-5.9155073,127.0,-21.953299,prod5,-16.04,7.2,4.27,0.26,-0.75,1.09,-0.52,-0.33,-0.5,0.83,0.21,-0.48,0.61,1.15,-0.23,-0.44,-0.53,-0.38,0.88,0.47,-0.47,0.31,0.17,-0.94,0.15,-0.04,-0.4,-0.04,-0.02,0.49,-0.14,-0.23,-0.29,0.11,-0.28,-0.03,0.34,-0.2,0.1,0.09,-0.11,-0.0,0.08,-0.09,0.05,0.06
1743,-5.7975965,127.0,-23.064766,prod5,-17.27,6.5,4.49,0.27,-0.84,1.47,-0.14,-0.42,0.21,0.47,-0.01,-0.46,0.29,0.32,0.39,-0.65,0.2,-0.54,0.53,0.57,-0.17,0.46,0.2,-0.1,0.56,0.6,-0.57,0.01,-0.1,0.1,-0.06,0.41,-0.65,0.01,-0.18,0.29,0.37,-0.06,0.27,0.26,0.11,0.04,-0.08,-0.05,-0.08,0.0
1744,-6.434343,127.0,-19.441086,prod5,-13.01,6.17,4.1,0.27,-0.74,1.47,-0.39,-0.41,-0.34,0.37,0.37,-0.41,0.75,0.11,-0.78,-0.3,0.3,-0.29,0.32,0.13,-0.45,0.93,0.57,0.07,0.4,-0.03,-0.34,0.44,-0.37,-0.42,0.25,-0.2,-0.08,-0.2,0.21,0.08,0.14,-0.05,-0.25,-0.06,-0.07,-0.17,0.05,-0.36,-0.08,-0.28
1745,-6.1065273,127.0,-18.997452,prod5,-12.89,8.67,3.76,-0.06,-0.49,1.46,-0.4,0.16,-0.33,-0.33,0.48,0.06,0.33,0.14,0.66,0.41,-0.31,-0.39,0.15,-0.2,0.25,0.86,0.03,-0.58,-0.05,-0.41,-0.13,0.36,-0.12,-0.22,0.18,0.07,-0.08,-0.31,-0.32,-0.26,0.48,0.17,0.08,-0.07,-0.1,0.09,0.03,-0.17,-0.05,0.0
1746,-6.1920576,127.0,-20.367846,prod5,-14.18,7.06,4.56,0.28,-0.3,0.89,-0.21,-0.46,-0.24,0.83,-0.03,-0.31,0.93,0.64,-0.73,0.17,0.56,0.37,-0.32,0.62,-0.86,0.96,-0.01,-0.96,0.31,-0.12,0.29,0.36,-0.36,0.24,0.28,-0.29,-0.3,-0.28,-0.05,-0.16,0.35,0.06,-0.17,-0.09,0.08,-0.22,-0.07,-0.24,-0.11,-0.22
1747,-6.390058,231.0,-3.12919,prod5,3.26,7.27,4.17,0.08,-0.57,1.67,-0.04,-0.31,0.31,0.07,0.26,-0.23,0.55,0.31,-0.32,-0.72,-0.58,-0.2,0.38,-0.14,-0.54,0.54,0.29,-0.26,0.65,0.26,-0.03,0.34,-0.61,0.33,0.21,-0.26,0.0,-0.05,-0.47,0.2,0.36,0.06,0.15,0.11,0.15,0.13,-0.07,-0.17,-0.19,0.0
1748,-6.2950683,127.0,-22.506105,prod5,-16.21,6.68,4.46,0.24,-0.91,1.27,0.03,-0.22,0.26,0.33,0.64,-0.66,0.72,0.19,-0.06,-0.23,-0.52,0.19,0.53,0.11,-0.53,0.54,0.07,-0.44,0.13,0.31,0.3,0.59,-0.14,-0.38,0.21,-0.32,-0.2,-0.21,0.27,0.01,0.2,0.13,-0.1,0.06,0.16,0.0,-0.2,-0.18,-0.24,0.21
1749,-6.4511657,127.0,-17.614422,prod5,-11.16,7.25,3.83,0.31,-1.29,1.26,-0.72,0.41,0.05,0.74,0.46,0.05,0.32,-0.32,-0.41,-0.3,-0.46,-0.23,0.75,-1.25,0.03,0.72,0.33,-0.22,-0.16,0.28,0.16,0.31,0.17,-0.36,-0.22,-0.13,-0.22,-0.3,-0.28,-0.13,0.35,0.04,0.54,0.01,0.28,-0.02,0.12,0.04,0.05,-0.07
1750,-6.349045,127.0,-19.015064,prod5,-12.67,6.8,4.52,0.1,-1.28,1.39,-0.8,-0.24,0.08,-0.09,0.58,-0.54,0.1,0.01,-0.68,0.03,0.33,-0.58,0.93,0.12,-0.2,0.57,0.75,0.31,0.49,0.47,0.57,0.57,-0.18,-0.36,0.08,-0.23,-0.37,-0.16,0.05,0.06,0.33,-0.11,0.14,0.0,-0.13,0.22,-0.06,-0.05,0.15,-0.11
1751,-5.743612,127.0,-16.778582,prod5,-11.03,5.88,3.75,0.21,-1.24,1.51,-0.68,0.27,-0.27,0.09,0.61,-0.79,0.76,0.54,-0.36,-0.38,-0.46,-0.4,0.88,-0.04,-0.43,0.64,0.2,0.04,0.49,0.42,0.04,0.4,-0.41,0.16,-0.24,0.22,-0.19,-0.26,0.11,0.06,0.22,-0.09,0.19,-0.02,-0.32,-0.04,0.12,-0.27,0.09,-0.08
1752,-6.5022745,127.0,-18.61287,prod5,-12.11,6.1,4.2,0.31,-0.93,1.58,-0.02,0.92,-0.07,0.3,-0.14,0.33,0.78,0.1,-0.37,-0.04,0.44,-0.35,0.66,-0.11,-0.96,0.43,-0.05,-0.31,0.36,-0.1,0.35,0.44,-0.38,-0.34,0.09,-0.15,-0.39,0.09,-0.16,0.15,-0.03,0.04,0.27,-0.04,-0.08,-0.09,0.04,-0.2,0.07,-0.01
1753,-6.302088,127.0,-21.508467,prod5,-15.21,6.77,3.95,0.16,-1.07,1.24,0.12,0.67,-0.37,0.34,0.28,0.19,0.67,-0.43,-0.95,0.13,-0.1,-0.43,0.99,-0.73,-0.57,0.54,-0.25,-0.37,0.16,0.34,0.22,0.95,0.08,-0.15,0.07,-0.4,0.3,0.07,-0.39,-0.03,0.4,0.14,0.32,0.36,-0.2,0.16,-0.09,0.15,0.05,-0.01
1754,-6.330125,127.0,-18.99473,prod5,-12.66,7.01,4.6,0.12,-0.77,1.36,-0.16,-0.33,-0.96,0.92,0.45,-0.42,-0.26,0.01,-0.29,0.44,-0.37,-0.02,0.54,0.32,-0.55,0.5,0.04,-0.38,0.11,0.28,0.16,0.7,0.21,-0.25,0.35,-0.54,-0.17,-0.02,-0.1,0.0,0.47,0.18,-0.07,0.23,-0.21,0.07,-0.19,0.03,0.16,-0.01
1755,-6.159333,231.0,-2.454222,prod5,3.71,5.68,3.74,0.2,-0.57,0.95,-0.23,-0.37,-0.12,0.83,0.04,-0.37,1.05,-0.4,-0.6,-0.02,0.27,-0.35,0.81,-0.36,-0.28,0.79,-0.26,0.26,-0.13,0.31,0.35,0.67,-0.37,-0.57,-0.19,0.18,-0.44,-0.08,-0.19,0.35,0.3,0.04,0.13,-0.15,-0.29,0.06,-0.18,0.24,0.08,-0.06
1756,-6.422063,231.0,-3.2011657,prod5,3.22,5.9,3.6,0.23,-0.79,1.3,-0.22,-0.4,0.38,1.2,0.91,0.0,1.35,0.31,-0.85,-0.09,-0.11,-0.5,-0.06,-0.18,-0.28,0.72,-0.22,-0.29,0.52,0.83,0.63,0.49,-0.14,-0.23,-0.38,0.3,-0.09,0.18,0.44,-0.11,0.18,0.17,0.1,0.25,-0.02,0.33,-0.02,0.03,-0.2,0.2
1757,-6.3228183,231.0,-2.6910496,prod5,3.63,6.14,4.22,0.15,-0.87,1.76,-0.74,0.08,0.17,0.32,0.53,-0.39,0.36,0.47,-0.46,-0.35,0.48,-0.79,0.74,0.21,-0.34,0.06,0.05,-0.1,0.54,0.1,0.26,0.36,-0.72,-0.59,-0.55,-0.06,-0.37,0.07,-0.15,0.15,0.28,0.13,0.02,-0.21,-0.21,0.12,-0.01,-0.03,0.09,-0.04
1758,-5.714077,231.0,-2.4235244,prod5,3.29,6.73,3.86,0.16,-0.9,1.31,-0.51,-0.29,0.12,1.12,0.23,-0.44,1.08,0.63,-0.26,-0.12,0.05,0.01,0.04,0.18,-0.46,1.28,0.13,-0.1,0.72,0.24,0.27,0.83,-0.72,-0.32,0.13,-0.1,-0.51,-0.03,-0.02,0.12,0.56,0.11,-0.21,-0.13,-0.24,0.28,0.05,-0.12,0.01,-0.13
1759,-5.464514,231.0,-3.1661863,prod5,2.3,5.85,3.83,0.07,-1.21,1.18,-0.74,-0.31,-0.57,0.25,0.62,-0.86,0.29,0.21,-0.7,-0.11,-0.32,-0.23,0.46,-0.34,-0.39,0.76,0.26,0.26,0.54,0.61,-0.43,0.37,-0.34,-0.18,0.12,-0.48,-0.21,-0.06,-0.09,0.41,0.14,-0.05,-0.1,-0.24,-0.39,0.23,-0.19,0.07,-0.05,0.0
1760,-6.353237,127.0,-22.67122,prod5,-16.32,7.33,4.23,0.06,-0.77,1.19,-0.36,-0.41,-1.4,0.12,1.4,0.21,0.23,0.56,-0.77,-0.12,-0.38,0.56,0.6,-0.41,0.01,0.24,-0.01,-0.18,0.22,0.11,-0.13,0.5,0.14,-0.69,-0.07,-0.55,0.15,-0.05,-0.06,-0.14,0.28,0.06,-0.15,0.39,0.17,0.17,0.02,-0.06,-0.09,-0.14
1761,-5.786102,127.0,-21.83939,prod5,-16.05,6.64,3.85,0.15,-0.81,1.16,-0.37,-0.2,-1.24,0.37,1.33,0.14,0.47,0.98,-0.83,0.12,-0.12,0.54,1.05,-0.45,-0.27,0.67,0.04,-0.21,0.12,0.44,-0.27,0.73,0.06,-0.03,0.24,-0.1,0.12,-0.21,-0.21,0.05,0.4,0.08,-0.37,-0.28,-0.01,0.11,-0.15,-0.09,0.04,-0.06
1762,-6.4243674,127.0,-18.325922,prod5,-11.9,6.14,3.88,0.08,-0.96,1.12,-0.43,-0.77,-1.16,-0.44,0.08,0.03,-0.32,0.42,-0.46,0.48,0.29,0.43,-0.12,-0.25,-0.38,0.56,0.2,-0.05,0.05,0.41,-0.19,0.84,-0.44,0.08,0.13,-0.22,0.17,-0.22,-0.4,0.2,0.13,-0.24,-0.09,-0.02,0.02,-0.12,-0.09,-0.14,0.09,0.05
1763,-5.6355033,127.0,-15.190367,prod5,-9.55,6.54,3.72,0.06,-1.15,1.49,-0.25,-0.28,-0.49,0.0,0.87,0.67,-0.15,0.1,-0.59,0.14,-0.82,-0.33,0.65,-0.94,-0.23,0.22,0.3,-0.04,0.02,0.43,0.14,0.28,-0.56,0.11,0.2,-0.1,0.21,-0.01,-0.41,0.43,0.46,0.19,-0.18,0.4,0.09,0.21,0.0,0.05,0.13,0.1
1764,-6.7303653,127.0,-18.602442,prod5,-11.87,6.9,4.16,0.06,-1.05,1.4,-0.25,0.15,-1.38,0.21,1.05,-0.46,-0.52,0.7,-0.41,0.09,-0.75,0.43,0.45,-0.14,-0.03,0.19,0.46,-0.24,-0.36,0.4,-0.14,0.35,-0.53,-0.12,-0.09,-0.35,0.3,0.21,-0.21,-0.08,0.35,0.1,0.08,0.07,0.03,0.28,-0.04,0.03,0.13,0.02
1765,-6.4330964,127.0,-21.927668,prod5,-15.49,6.56,3.67,0.16,-0.79,1.66,-0.06,-0.42,-1.09,-0.34,0.7,-0.67,-0.2,0.22,-1.13,0.48,-0.43,-0.24,0.13,-0.32,-0.47,0.85,-0.56,-0.7,0.16,0.59,-0.41,1.06,0.05,-0.14,0.3,-0.46,0.15,0.19,-0.31,0.07,0.25,-0.15,-0.21,0.08,-0.19,0.19,-0.21,-0.03,0.12,-0.05
1766,-6.672871,127.0,-22.951338,prod5,-16.28,6.07,4.4,0.11,-1.13,1.6,-0.44,0.14,-1.2,0.28,1.38,0.64,0.13,0.68,-0.43,0.02,-0.71,0.45,0.63,0.45,-0.12,-0.19,0.32,-0.59,0.02,0.11,-0.04,0.7,0.26,-0.32,0.32,-0.11,0.18,0.03,0.27,0.02,0.14,0.23,-0.17,0.23,-0.12,0.17,-0.15,0.01,0.29,0.01
1767,-6.7023287,127.0,-24.459705,prod5,-17.76,6.19,4.28,0.18,-0.94,1.23,-0.13,-0.01,-1.53,0.33,1.26,0.42,0.3,1.18,-0.25,0.34,-0.61,0.77,1.09,0.01,0.24,-0.25,-0.13,-0.38,0.45,0.33,-0.59,0.17,-0.71,0.57,0.32,-0.33,0.25,0.08,-0.54,-0.11,0.03,0.06,-0.1,0.19,0.04,0.22,0.07,0.09,0.01,-0.02
1768,-6.426453,127.0,-20.987478,prod5,-14.56,5.19,4.39,0.09,-1.27,1.15,-0.36,0.27,-1.13,0.27,0.25,0.71,0.31,0.73,-1.3,0.38,0.02,0.55,1.12,-0.09,0.02,-0.7,-0.05,-0.53,0.22,1.08,-0.53,0.48,-0.17,0.6,0.41,-0.29,0.49,0.16,0.03,0.08,0.17,0.07,-0.28,-0.02,-0.12,-0.02,-0.13,0.01,0.05,0.04
1769,-6.2339826,127.0,-25.045467,prod5,-18.81,4.8,4.84,0.12,-1.06,1.39,-0.29,0.75,-1.28,0.31,0.28,-0.16,-0.54,0.61,-0.97,0.03,0.45,0.1,0.75,0.27,-1.2,-0.54,0.15,0.42,0.17,0.51,-0.1,0.84,0.1,0.12,-0.33,-0.63,0.14,-0.21,-0.12,0.21,0.01,-0.04,-0.2,0.06,-0.27,-0.0,-0.26,0.2,0.03,0.1
1770,-5.841036,231.0,-3.835521,prod5,2.01,6.43,4.49,0.11,-0.91,1.1,0.2,0.68,-1.37,0.73,0.55,0.33,-0.38,-0.1,-0.94,-0.24,0.31,0.53,0.45,-0.09,-0.68,-0.1,0.26,0.7,-0.28,0.46,0.19,0.57,-0.25,0.15,0.29,-0.58,0.22,0.06,-0.24,-0.12,-0.09,-0.3,-0.08,0.0,0.21,-0.14,-0.12,-0.06,-0.19,-0.02
1771,-6.5479994,231.0,-5.119021,prod5,1.43,6.7,4.4,0.1,-0.87,1.01,0.15,-0.02,-1.06,-0.18,0.45,0.85,0.27,0.6,-1.42,-0.37,-0.37,0.69,0.44,-0.12,-0.74,0.28,0.23,0.12,0.37,0.49,0.24,0.54,-0.39,0.23,0.33,-0.27,0.31,0.21,-0.08,-0.56,0.01,-0.2,0.06,-0.06,0.01,0.19,-0.08,0.06,-0.03,0.15
1772,-6.153269,231.0,-4.752932,prod5,1.4,6.34,4.26,0.1,-1.2,1.19,-0.62,0.13,-1.32,0.03,1.02,-0.28,-0.46,-0.1,-0.73,-0.33,-0.34,0.93,0.06,0.15,-0.42,0.09,0.15,0.1,0.05,0.64,-0.06,0.39,-0.3,0.13,0.06,-0.26,0.17,0.24,-0.24,-0.06,0.07,-0.3,-0.1,-0.21,0.06,0.07,-0.05,0.03,0.15,0.05
1773,-5.3336196,127.0,-20.309565,prod5,-14.98,6.85,3.97,0.07,-0.96,1.06,-0.78,-0.4,-1.12,0.12,0.95,0.3,-0.26,0.25,-0.56,0.07,-0.56,0.74,-0.15,-0.19,-0.17,0.67,-0.33,-0.03,0.08,0.07,-0.28,0.32,-0.28,0.32,0.13,-0.25,0.62,-0.04,-0.29,-0.06,0.15,-0.25,0.05,0.03,-0.05,0.27,0.05,-0.14,-0.06,0.0
1774,-6.2414975,127.0,-17.894243,prod5,-11.65,6.38,3.73,0.08,-1.22,1.54,-0.66,-0.18,-1.1,-0.05,1.02,0.17,-0.13,0.1,-0.65,0.41,-0.87,0.42,-0.01,-0.21,0.01,0.2,0.54,0.16,0.3,0.32,-0.24,0.57,-0.17,0.15,-0.01,0.19,0.39,0.32,-0.36,-0.12,-0.1,-0.43,-0.05,0.2,0.21,0.13,-0.14,0.16,-0.02,0.12
1775,-6.485086,127.0,-21.766066,prod5,-15.28,8.12,3.63,0.05,-1.0,1.59,-0.4,0.12,-1.42,0.26,0.95,-0.12,-0.16,0.25,-0.53,0.42,-0.96,0.64,-0.1,-0.16,-0.12,-0.0,0.03,-0.5,-0.2,0.1,-0.13,-0.02,-0.04,0.26,0.28,-0.18,0.24,0.76,-0.72,-0.0,0.6,-0.28,-0.48,0.08,-0.1,0.34,0.06,0.1,-0.11,0.03
1776,-6.560572,231.0,-4.809163,prod5,1.75,6.49,3.8,0.12,-1.38,1.48,-0.85,-0.22,-1.44,-0.24,0.81,-0.36,0.12,-0.35,-0.51,0.16,-0.26,0.49,0.65,0.28,-0.27,0.17,0.19,-0.4,-0.35,0.5,0.25,0.17,-0.33,-0.0,0.28,0.21,-0.34,0.38,0.14,-0.15,0.31,0.16,0.07,-0.09,0.25,0.18,-0.14,0.12,-0.11,-0.02
1777,-6.8772163,231.0,-5.663812,prod5,1.21,6.03,4.34,0.03,-0.86,0.95,-0.73,0.09,-1.42,0.19,1.39,-0.11,0.39,1.04,-1.05,0.14,-0.66,0.3,0.05,-0.02,-0.99,0.03,0.52,0.28,-0.35,0.47,-0.06,0.37,0.35,-0.79,0.45,-0.35,0.03,-0.03,0.26,0.23,-0.08,0.26,-0.28,-0.45,-0.02,-0.16,-0.07,0.07,0.34,0.03
1778,-6.3976593,231.0,-3.6968203,prod5,2.7,5.6,4.26,0.2,-0.95,1.6,-0.4,0.19,-0.89,-0.07,1.06,-0.26,0.57,0.46,-0.44,0.25,-0.5,0.88,0.54,0.05,-0.29,-0.19,0.36,0.11,-0.45,-0.1,0.5,0.62,-0.56,0.08,0.02,-0.29,0.24,-0.06,-0.1,0.02,-0.1,-0.03,0.13,0.06,0.16,0.02,-0.11,-0.05,-0.02,0.13
1779,-6.4208226,231.0,-3.8435938,prod5,2.58,4.21,4.0,0.29,-1.06,1.26,-0.58,-0.13,-1.11,0.51,1.31,-0.02,0.54,0.89,-0.25,-0.23,-0.5,0.42,0.73,-0.09,-0.12,-0.29,0.4,-0.01,-0.32,0.53,-0.52,0.52,-0.34,0.14,-0.13,-0.23,0.32,0.02,0.15,0.11,-0.14,0.31,-0.15,-0.06,-0.18,-0.03,-0.22,0.11,0.08,0.06
1780,-5.8086476,231.0,-3.5541084,prod5,2.25,5.94,4.01,0.14,-1.41,1.15,-0.77,0.07,-1.32,0.46,0.87,-0.09,0.56,0.46,-1.06,-0.26,-1.01,0.2,0.41,0.33,0.13,-0.13,0.38,-0.37,-0.9,0.55,-0.38,0.68,0.04,0.14,0.36,-0.28,0.33,-0.29,-0.0,-0.09,-0.07,0.11,-0.0,0.12,0.04,0.19,0.03,-0.08,0.04,0.05
1781,-6.5466948,231.0,-4.824726,prod5,1.72,6.38,4.95,0.28,-0.74,1.27,-0.18,-0.78,-0.56,-0.41,-0.22,0.45,0.35,0.69,-0.28,0.5,-0.37,1.07,0.21,0.42,-0.27,0.1,0.47,-0.02,0.24,-0.14,-0.0,0.36,-0.3,0.2,0.49,0.01,-0.31,-0.44,-0.24,-0.37,0.36,0.34,-0.33,-0.04,-0.02,0.35,0.01,-0.08,0.11,0.17
1782,-6.76442,231.0,-5.3934956,prod5,1.37,3.89,4.09,0.21,-1.0,1.32,-0.34,-0.22,-1.23,0.08,1.07,0.65,0.15,0.27,-0.54,-0.14,-1.52,0.38,0.58,0.44,0.22,-0.91,0.46,-0.05,-0.48,0.35,-1.03,0.24,-0.68,0.49,-0.03,-0.12,0.12,-0.08,0.12,0.23,-0.15,0.13,-0.16,-0.3,-0.21,-0.04,-0.26,-0.01,-0.07,0.07
1783,-6.629066,231.0,-5.0430484,prod5,1.59,4.43,3.7,0.17,-0.9,1.61,-0.49,-0.27,-0.8,0.1,0.24,0.33,0.47,0.85,-1.3,0.54,-0.33,0.31,0.46,-0.2,0.27,-0.53,0.42,-0.1,0.18,0.59,-0.16,0.42,-0.99,0.02,0.41,0.35,0.05,-0.05,0.02,0.12,-0.45,0.05,-0.09,-0.24,-0.04,0.1,0.06,0.2,-0.01,0.14
1784,-6.4325476,231.0,-5.0419474,prod5,1.39,4.23,3.81,0.23,-1.02,1.27,-0.49,-0.38,-0.93,-0.63,0.29,0.64,0.72,0.69,-1.01,-0.04,0.07,0.66,0.38,-0.62,0.15,-0.29,0.16,0.04,0.22,0.59,-0.52,0.37,-0.87,0.1,0.47,-0.07,0.21,0.24,-0.21,0.19,-0.34,0.35,-0.28,-0.04,-0.25,0.08,0.01,0.19,-0.06,0.15
1785,-6.822904,127.0,-21.981413,prod5,-15.16,6.22,3.95,0.12,-0.75,1.07,-0.37,-0.49,-1.25,0.65,1.0,0.17,0.41,0.53,-1.22,-0.18,-0.25,0.42,0.85,-0.17,0.44,-0.11,0.45,0.13,-0.62,0.34,0.16,0.23,-0.36,-0.29,-0.07,0.46,0.12,0.2,-0.33,-0.27,0.13,0.57,0.02,-0.05,-0.05,0.16,-0.24,0.06,-0.06,0.03
1786,-5.948977,231.0,-4.5673847,prod5,1.38,4.66,4.13,0.31,-0.74,1.69,-0.37,-0.57,-1.01,-0.33,0.37,0.93,0.1,0.45,-1.57,-0.04,-0.39,-0.24,0.54,-0.34,-0.12,-0.1,0.09,0.07,-0.18,0.03,0.23,0.54,-0.36,0.26,0.14,0.05,0.55,0.12,0.14,0.25,0.24,0.3,-0.02,-0.15,0.01,-0.21,-0.19,-0.24,0.01,-0.06
1787,-5.9494696,231.0,-4.4217825,prod5,1.53,4.26,4.17,0.17,-0.73,0.88,0.43,-0.55,-0.84,0.79,0.04,0.43,-0.02,-0.06,-1.25,-0.28,-0.08,0.88,0.51,-0.07,0.11,-0.58,0.28,0.33,-0.15,0.49,-0.12,0.51,-0.91,0.43,0.35,-0.03,0.39,-0.02,-0.21,0.16,-0.25,0.6,0.22,-0.05,-0.19,0.16,-0.08,-0.11,0.07,0.01
1788,-6.5117383,231.0,-5.2969637,prod5,1.21,4.87,4.94,0.34,-0.81,0.68,-0.24,-0.18,-1.46,0.48,0.67,0.87,-1.09,0.18,-1.13,-0.87,-0.09,0.77,0.87,0.27,-0.48,0.13,-0.28,-0.11,-0.12,0.56,-0.38,0.2,-0.3,0.02,0.15,-0.03,0.16,0.37,-0.08,0.19,-0.3,0.13,0.45,-0.14,-0.01,-0.08,-0.07,-0.02,0.14,0.07
