Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
1847,-0.3464711,52.0,-1.8653529,prod5,-1.52,6.85,3.86,-0.43,-0.32,0.44,-1.29,-0.12,-1.0,-0.97,0.13,0.81,-0.51,-0.39,0.98,0.36,0.33,0.27,-0.27,-0.26,0.18,-0.26,-0.15,0.01,0.19,0.51,-0.11,0.21,0.21,-0.06,-0.48,-0.3,-0.48,0.0,0.36,0.25,-0.38,-0.33,0.22,-0.09,0.15,-0.17,-0.0,0.09,-0.12,-0.03
1848,-0.31094405,52.0,-2.1983266,prod5,-1.89,8.28,4.36,-0.44,-0.68,0.38,-1.26,0.05,-0.87,-1.06,0.1,1.44,-1.12,0.05,0.55,-0.68,-0.03,0.24,-0.27,-0.39,-0.01,-0.24,-0.11,0.01,-0.3,0.36,0.44,-0.2,0.23,-0.17,-0.44,-0.29,-0.26,-0.05,0.06,-0.07,-0.16,-0.35,-0.08,0.11,0.24,0.06,-0.05,0.2,-0.05,0.01
1849,0.22238247,52.0,-1.8490491,prod5,-2.07,6.44,4.64,-0.38,-0.52,0.7,-1.53,-0.09,-1.03,-1.0,-0.15,1.08,-0.6,-0.4,0.49,-0.24,-0.56,0.44,-0.03,-0.04,-0.19,0.01,-0.27,-0.11,-0.19,0.65,-0.36,-0.17,0.1,-0.46,-0.72,-0.45,-0.22,-0.04,0.25,0.09,-0.62,-0.32,0.08,0.11,0.19,-0.14,-0.08,0.03,-0.03,-0.01
1850,0.07682557,52.0,-1.9176431,prod5,-1.99,7.81,4.34,-0.43,-0.31,0.44,-1.54,-0.04,-0.89,-1.26,0.49,1.79,-0.71,-0.67,1.05,-0.34,0.05,-0.33,-1.24,0.08,-0.15,-0.71,-0.12,-0.07,-0.28,0.47,0.24,-0.28,0.25,0.28,-0.45,-0.39,0.15,-0.02,0.0,-0.07,-0.13,-0.19,-0.13,0.16,0.24,-0.16,-0.03,0.05,-0.01,-0.02
1851,0.27332696,52.0,-3.7308288,prod5,-4.0,7.61,3.58,-0.42,-0.29,0.65,-1.23,0.11,-0.95,-1.19,0.33,0.93,-0.32,-0.52,0.55,1.07,0.88,-0.4,-0.9,-0.61,0.07,-0.56,-0.06,-0.09,0.29,0.1,0.04,0.06,0.13,-0.53,-0.4,-0.13,0.04,-0.22,-0.02,-0.1,-0.3,-0.17,0.25,0.08,-0.08,-0.14,0.08,0.01,0.12,-0.08
1852,-0.35422495,52.0,-4.30475,prod5,-3.95,7.42,3.94,-0.37,-0.29,0.45,-1.44,0.23,-1.04,-0.95,0.52,1.82,-0.57,-0.96,0.67,0.09,0.58,-0.33,-0.88,-0.43,-0.12,-0.05,-0.01,-0.15,-0.25,0.36,0.06,-0.39,0.5,0.06,-0.37,-0.17,0.07,0.13,0.22,0.06,-0.37,-0.04,0.23,0.14,0.08,-0.18,-0.03,-0.12,-0.06,0.11
1853,-0.37194663,52.0,-3.9846358,prod5,-3.61,7.71,4.58,-0.33,-0.64,0.32,-1.38,-0.04,-1.17,-1.41,0.58,1.53,-0.46,-1.14,0.54,0.34,0.43,-0.39,-0.81,0.21,0.01,-0.39,-0.41,0.31,-0.15,0.69,-0.03,-0.45,0.39,-0.0,-0.02,-0.24,-0.12,-0.15,-0.21,0.25,0.05,-0.2,0.07,0.06,0.3,-0.02,0.02,0.04,-0.05,-0.08
1854,-0.37645847,52.0,-6.0238414,prod5,-5.65,8.85,4.89,-0.53,-0.21,0.35,-1.49,-0.07,-0.3,-1.24,0.45,1.67,-1.23,-0.24,0.6,0.22,-0.04,-0.06,-1.04,-0.13,-0.42,-0.26,-0.31,-0.16,0.12,0.43,0.38,-0.53,0.43,-0.57,-0.64,0.04,0.09,-0.21,0.13,-0.44,-0.04,-0.05,0.27,0.03,0.25,-0.31,0.0,0.08,0.07,-0.14
1855,0.5177082,52.0,-3.1138184,prod5,-3.63,9.06,4.45,-0.52,-0.19,0.18,-1.49,-0.07,-1.01,-1.49,0.53,1.04,-0.54,-0.92,-0.17,-0.1,0.58,-0.47,-0.45,0.55,-0.5,-0.04,-0.49,-0.22,0.15,0.28,0.44,-0.44,0.79,-0.03,-0.21,0.2,-0.37,-0.17,-0.11,-0.11,-0.05,-0.11,0.0,-0.12,0.17,-0.2,0.06,-0.1,-0.1,-0.08
1856,0.8137995,52.0,-4.702444,prod5,-5.52,8.37,4.65,-0.5,-0.31,0.46,-1.53,-0.12,-1.16,-0.99,0.32,1.41,-0.96,-0.67,0.48,-0.02,0.52,-0.14,-0.96,0.53,0.01,0.04,-0.48,-0.09,0.13,0.22,0.15,-0.3,-0.17,-0.34,-0.26,-0.06,-0.15,-0.14,-0.05,-0.01,-0.2,-0.06,0.16,0.23,0.23,-0.11,0.05,-0.26,-0.18,0.11
1857,0.79250264,52.0,-1.6394697,prod5,-2.43,7.02,3.74,-0.36,-0.26,0.41,-1.48,-0.28,-0.74,-1.65,0.11,0.97,-0.92,-0.34,0.05,0.4,0.55,-0.73,-0.66,-0.59,-0.1,-0.83,-0.21,-0.92,-0.39,0.77,0.06,-0.0,-0.02,-0.3,-0.5,-0.16,0.14,-0.24,0.19,-0.04,-0.17,0.26,0.35,-0.35,-0.02,-0.36,-0.01,0.04,-0.17,0.05
1858,1.3026516,52.0,-0.6345739,prod5,-1.94,6.64,4.06,-0.44,-0.16,0.14,-0.87,-0.05,-0.95,-1.17,0.35,1.1,-0.13,-1.33,0.8,0.11,0.42,-0.32,-0.69,0.06,-0.08,-0.32,-0.2,-0.08,-0.14,0.65,0.24,-0.55,0.13,-0.32,-0.52,0.09,0.16,-0.15,0.68,0.18,-0.24,0.1,0.14,-0.33,-0.04,-0.32,-0.11,-0.05,-0.01,0.05
1859,1.0582451,52.0,-1.4517932,prod5,-2.51,6.37,3.92,-0.46,-0.74,0.48,-1.43,-0.42,-1.31,-1.17,0.06,1.9,-0.57,-0.96,0.78,0.59,0.57,-0.74,-0.91,-0.24,0.05,0.06,-0.5,0.4,-0.33,0.33,-0.07,-0.53,-0.06,0.36,-0.44,-0.8,-0.07,-0.01,0.34,0.38,0.02,0.6,0.38,-0.13,0.26,0.21,0.31,-0.01,0.0,-0.2
1860,0.8072077,52.0,-2.1471562,prod5,-2.95,6.33,3.93,-0.34,-0.49,0.8,-1.56,-0.21,-1.56,-0.85,0.48,1.64,-0.85,-0.82,0.87,0.5,0.61,-0.06,-1.05,-0.03,-0.24,-0.15,-0.37,-0.14,-0.35,-0.14,0.26,-0.23,-0.09,0.74,-0.02,-0.64,0.18,0.12,-0.06,0.36,0.09,0.83,0.26,-0.04,-0.07,0.06,0.17,0.15,0.16,-0.27
1861,0.94086224,52.0,0.36888766,prod5,-0.57,6.86,4.49,-0.09,-0.64,0.71,-1.61,-0.25,-1.77,-1.37,1.0,0.98,-0.8,-1.21,0.64,0.19,0.75,-0.02,-0.08,-0.06,0.61,-0.4,-0.25,0.11,-0.18,0.12,0.01,-0.43,0.06,0.2,0.11,-0.49,0.15,0.05,0.12,0.2,-0.02,-0.09,0.4,0.07,0.3,-0.03,0.06,0.02,0.07,-0.09
1862,0.9156106,52.0,-0.5085556,prod5,-1.42,6.77,3.67,-0.24,-0.43,0.54,-1.39,0.41,-1.51,-1.18,1.48,1.57,-0.47,-0.98,0.91,-0.04,-0.24,0.18,-0.25,-0.33,-0.11,-0.3,-0.44,-0.18,-0.64,0.28,-0.21,-0.13,0.06,0.36,-0.54,-0.23,-0.13,0.27,0.09,0.29,-0.09,-0.18,0.12,0.19,0.22,0.19,0.04,-0.02,0.24,0.01
1863,1.6904593,52.0,1.3021694,prod5,-0.39,5.65,4.28,-0.27,-0.44,0.28,-1.52,0.38,-0.78,-0.79,1.15,1.13,0.06,-0.6,0.24,-0.39,-0.26,0.04,-0.4,-0.02,-0.27,-0.35,-0.31,0.76,-0.17,0.58,0.21,-0.27,-0.11,-0.19,-0.67,-0.1,-0.49,0.11,0.24,0.39,-0.57,0.18,0.16,-0.13,0.15,0.25,-0.06,-0.03,0.24,-0.05
1864,1.8559936,52.0,1.1773176,prod5,-0.68,7.48,4.34,-0.25,-0.6,-0.08,-1.45,0.03,-1.06,-0.81,1.39,1.71,-0.39,-0.46,0.49,0.15,0.36,0.61,-0.01,0.24,-0.28,-0.4,-0.05,0.04,-0.42,0.32,-0.03,-0.18,-0.2,-0.33,-0.19,-0.18,-0.01,0.07,-0.34,0.26,-0.15,-0.23,0.03,-0.06,-0.02,0.25,0.18,-0.13,0.04,-0.15
1865,1.5262029,52.0,0.91154504,prod5,-0.61,7.65,3.87,-0.37,-0.33,0.27,-1.22,-0.07,-0.68,-1.31,0.95,0.99,-0.3,-0.37,0.38,-0.64,0.11,-0.2,0.39,-0.64,-0.25,-1.01,-0.25,-0.63,-0.92,0.6,0.46,-0.58,-0.25,-0.63,-0.59,-0.51,-0.24,0.22,0.2,0.34,-0.21,-0.34,0.14,0.08,-0.1,-0.21,-0.1,-0.27,-0.0,0.07
1866,2.6744425,52.0,1.3208723,prod5,-1.35,6.38,4.56,-0.15,-0.39,0.16,-1.77,0.21,-0.55,-1.05,1.01,1.16,-0.43,-1.1,0.62,0.43,-0.26,0.06,0.24,-0.5,-0.35,-0.73,-0.11,-0.81,-0.59,0.76,-0.19,-0.21,-0.75,-0.21,-0.49,-1.06,-0.44,-0.08,0.3,0.16,-0.11,0.27,0.25,0.15,0.24,-0.07,0.09,-0.16,0.03,-0.1
1867,2.6152444,52.0,0.323029,prod5,-2.29,7.78,3.53,-0.43,-0.64,0.02,-0.93,-0.14,-0.98,-1.05,0.78,1.52,-0.22,-0.74,0.98,-0.07,-0.07,0.0,0.01,-0.51,-0.38,-0.21,0.08,-0.16,-0.61,0.45,0.11,-0.08,0.2,-0.7,-0.66,-0.32,-0.34,-0.23,-0.14,0.16,-0.45,-0.51,0.24,-0.03,0.09,-0.2,0.08,0.04,0.06,-0.09
1868,2.5242255,52.0,0.6384498,prod5,-1.89,8.04,3.87,-0.31,-0.29,0.03,-1.27,0.09,-0.91,-1.3,1.65,1.71,-0.37,-0.48,0.65,0.37,0.08,-0.44,0.23,-0.47,-0.33,-0.91,-0.35,-0.15,-0.25,0.23,0.06,0.04,0.06,-0.04,-0.47,-0.24,-0.0,-0.25,-0.07,-0.34,-0.15,-0.35,0.08,-0.19,0.45,-0.05,-0.02,0.25,0.1,-0.04
1869,2.3459115,52.0,1.3063111,prod5,-1.04,8.13,4.41,-0.38,-0.13,0.2,-1.21,0.12,-0.59,-1.07,0.73,0.65,-0.6,-0.97,0.26,0.04,0.11,0.21,-0.06,-0.57,-0.23,-1.01,-0.06,-0.02,-0.19,0.09,0.53,-0.43,0.1,-0.31,-0.52,-0.4,0.17,-0.26,-0.05,-0.19,-0.08,0.01,0.34,0.25,-0.08,-0.02,0.1,-0.02,-0.01,-0.03
1870,1.3973908,52.0,-0.49207053,prod5,-1.89,7.13,3.61,-0.37,-0.42,0.11,-1.09,0.11,-1.71,-1.11,0.95,1.53,0.05,-0.21,0.7,0.03,0.55,-0.21,0.21,-0.31,-0.23,-0.33,-0.58,0.1,-0.64,-0.06,-0.02,-0.29,-0.55,-0.14,-0.1,-0.66,-0.29,-0.01,0.36,0.38,-0.12,-0.2,0.25,-0.16,0.12,-0.15,0.09,-0.28,0.03,-0.35
1871,2.0455828,52.0,1.5008885,prod5,-0.54,9.5,3.65,-0.3,-0.74,0.25,-1.22,0.64,-0.8,-0.66,1.51,1.4,-0.42,-0.98,0.9,-0.88,0.49,-0.46,-0.42,-0.19,-0.1,-0.51,-0.45,-0.14,0.04,-0.25,0.51,-0.27,0.57,-0.09,0.06,-0.23,-0.1,-0.15,-0.17,-0.21,-0.35,-0.46,0.65,0.07,0.36,0.05,0.34,-0.1,0.08,-0.08
1872,2.3794873,52.0,1.4832847,prod5,-0.9,7.31,4.68,-0.18,-0.59,0.23,-1.52,0.62,-1.03,-0.47,0.58,1.87,-0.85,-1.11,0.01,-0.23,0.61,-0.59,-0.55,-0.07,-0.53,-0.15,-0.6,0.13,-0.33,0.09,0.57,-0.47,0.41,-0.07,-0.04,-0.51,0.1,0.29,0.03,0.1,-0.24,0.14,0.5,-0.03,0.03,0.06,0.08,0.11,0.12,-0.05
1873,2.8395078,52.0,1.8301629,prod5,-1.01,6.85,4.17,-0.15,-0.79,0.34,-1.52,1.03,-0.97,-0.32,1.08,2.6,-0.92,-0.05,0.63,-0.41,0.55,-0.98,-0.09,-0.18,0.2,-0.04,-0.47,-0.14,-0.3,0.18,-0.3,-0.07,-0.03,0.82,-0.58,-0.23,0.11,0.35,0.12,-0.05,-0.22,0.24,0.59,0.22,0.41,-0.13,0.41,-0.01,0.15,0.0
1874,2.541223,52.0,1.3467588,prod5,-1.19,7.5,4.58,-0.11,-0.98,0.31,-1.38,0.77,-1.24,-0.14,0.85,1.83,-1.08,-0.38,0.34,-0.71,0.95,-0.19,-0.12,0.01,-0.37,-0.02,-0.06,0.09,-0.2,0.2,0.1,0.08,0.25,-0.16,-0.23,-0.71,-0.07,0.43,-0.0,0.07,-0.1,-0.15,0.5,0.23,-0.09,0.16,0.06,-0.14,0.03,-0.01
1875,2.3074915,52.0,1.3073906,prod5,-1.0,7.59,4.13,-0.32,-0.56,0.48,-1.04,0.68,-0.56,-0.58,1.21,1.68,-0.64,-0.35,-0.38,-0.75,0.14,0.18,-0.37,-0.6,-0.32,-0.17,-0.24,0.16,0.12,0.36,0.24,-0.02,0.38,-0.46,-0.37,0.04,0.02,0.17,0.23,-0.21,-0.51,-0.35,0.31,0.34,0.01,-0.11,-0.11,0.06,-0.01,-0.05
1876,2.140778,52.0,1.5385377,prod5,-0.6,7.37,4.19,-0.2,-0.6,0.36,-1.55,0.63,-0.6,-0.9,0.95,0.91,-0.26,-0.13,0.47,-1.44,0.36,-0.28,-0.1,0.04,-0.35,-0.65,-0.46,0.07,-0.5,0.43,0.15,0.13,0.46,0.18,-0.82,-0.08,-0.03,-0.23,-0.08,-0.27,-0.34,-0.42,0.48,0.14,-0.0,-0.21,-0.04,0.03,-0.06,0.01
1877,1.8584412,52.0,0.7351464,prod5,-1.12,8.18,4.12,-0.51,-0.65,0.04,-0.93,0.57,-0.69,-0.52,-0.18,1.81,-1.04,-0.85,0.1,-0.35,0.24,0.14,-0.64,0.04,-0.52,-0.11,-0.46,-0.02,-0.07,0.46,0.54,0.35,0.39,0.01,-0.23,0.14,-0.25,-0.19,-0.04,-0.15,-0.22,-0.11,0.44,-0.08,0.02,-0.06,-0.01,-0.08,-0.05,0.02
1878,1.9304484,52.0,1.2269235,prod5,-0.7,7.77,3.86,-0.28,-0.35,0.36,-1.12,0.84,-1.35,-0.46,1.63,1.33,-0.19,-0.68,0.19,-0.85,0.36,0.58,-0.21,-0.4,-0.51,-0.43,-0.01,-0.41,-0.22,0.33,-0.12,-0.02,0.17,-0.34,-0.34,-0.32,0.17,-0.21,-0.19,-0.18,-0.41,-0.15,0.14,0.27,-0.09,-0.04,0.05,-0.03,-0.04,-0.08
1879,1.6733514,52.0,0.84781873,prod5,-0.83,7.91,3.95,-0.25,-0.61,0.23,-1.46,1.08,-0.76,-0.51,0.79,1.36,-0.68,-0.39,-0.01,-2.08,0.38,-0.44,0.08,-0.46,-0.36,-0.44,-0.03,-0.34,-0.15,0.32,0.13,0.07,0.35,0.33,-0.78,-0.25,0.08,-0.09,0.09,-0.22,-0.26,-0.49,0.13,0.35,-0.09,-0.11,-0.06,-0.03,-0.13,0.12
1880,1.687295,52.0,0.61741316,prod5,-1.07,6.98,4.5,-0.08,0.27,0.05,-1.56,1.49,-0.61,-1.15,0.89,0.91,-0.49,-0.68,0.11,-1.33,-0.0,-0.47,0.59,-0.51,-0.41,-0.63,-0.09,-0.48,-0.25,0.21,0.14,-0.03,0.1,-0.18,-0.43,-0.27,-0.27,-0.05,0.09,0.02,-0.63,-0.16,0.27,0.14,-0.41,-0.24,0.04,0.13,-0.09,-0.03
1881,1.7818491,52.0,0.9143786,prod5,-0.87,8.13,4.15,-0.19,-0.03,-0.17,-1.25,1.22,-1.22,-1.16,1.01,1.6,-1.19,-0.19,-0.26,-1.51,0.3,0.04,0.22,-1.02,-0.51,-0.71,-0.15,-0.61,-0.42,0.54,0.5,0.12,0.44,-0.03,-0.42,0.07,0.04,-0.3,-0.02,-0.23,-0.18,-0.28,0.15,0.2,-0.12,-0.28,-0.16,0.12,-0.08,-0.08
1882,1.1227186,52.0,0.44121173,prod5,-0.68,7.49,4.32,-0.18,-0.61,0.08,-1.65,1.1,-1.66,-0.07,0.83,0.72,-0.33,-0.8,0.36,-0.57,0.68,0.08,-0.19,-0.33,-0.32,-0.55,-0.13,0.19,-0.02,0.13,0.36,-0.37,0.44,-0.3,-0.12,-0.41,0.23,-0.15,-0.01,-0.07,-0.4,-0.15,0.5,0.17,-0.08,-0.04,0.18,0.22,0.18,-0.24
1883,1.8877802,52.0,1.0375203,prod5,-0.85,8.03,3.87,-0.27,-0.97,0.1,-1.0,0.81,-1.89,-0.21,0.45,1.17,-1.24,-1.22,0.2,-0.59,0.48,0.19,-0.13,-0.17,-0.48,-0.48,-0.27,-0.22,-0.54,0.08,0.2,-0.21,0.54,-0.05,-0.47,-0.36,-0.23,0.11,-0.37,-0.06,-0.2,-0.12,0.3,-0.1,0.1,0.09,-0.06,0.1,-0.1,-0.05
1884,1.9711882,52.0,1.369793,prod5,-0.6,7.0,4.51,-0.19,-0.75,0.14,-1.41,0.81,-1.21,-1.19,0.83,1.03,-0.89,-0.61,-0.18,-1.5,0.41,0.18,0.3,-0.01,-0.05,-1.04,-0.14,-0.39,-0.02,0.16,0.17,-0.03,-0.14,0.38,-0.55,-0.44,-0.24,-0.27,-0.04,-0.06,-0.42,-0.07,0.52,0.47,0.06,0.02,0.04,-0.18,0.06,-0.02
1885,1.8642557,52.0,0.9200804,prod5,-0.94,6.93,3.63,-0.25,-1.04,0.22,-1.48,0.91,-0.69,-0.17,0.25,0.17,0.08,-0.05,-0.23,-1.54,0.32,-0.31,0.17,-0.53,-0.39,-0.73,-0.46,0.16,-0.25,0.05,-0.18,0.19,0.25,0.11,-0.53,-0.1,0.22,-0.22,0.01,-0.03,-0.42,-0.14,-0.08,0.3,-0.1,-0.13,-0.18,-0.13,0.02,-0.0
1886,2.0314584,52.0,-0.017314812,prod5,-2.05,6.71,4.44,-0.1,-0.27,-0.04,-1.26,1.3,-1.05,-1.21,-0.07,0.96,-0.41,-0.52,0.57,-1.24,0.54,-0.45,0.65,-0.66,0.56,-0.28,0.04,-0.1,0.06,0.29,-0.45,0.31,0.04,-0.32,-0.6,-0.36,0.3,-0.02,0.5,-0.25,-0.33,0.0,0.07,-0.33,-0.01,-0.17,0.06,0.1,0.08,-0.16
1887,1.348476,52.0,-0.85136694,prod5,-2.2,7.48,3.86,-0.2,-0.45,-0.11,-1.46,1.5,-1.23,-0.11,0.36,0.19,0.09,-0.13,0.91,-0.59,0.13,-0.28,-0.44,-0.56,-0.04,-0.87,-0.29,-0.18,-0.41,0.07,-0.15,0.11,0.14,-0.34,-0.37,-0.46,0.26,-0.13,-0.06,-0.3,-0.5,0.0,0.14,0.07,-0.29,-0.14,-0.1,0.06,0.02,-0.11
1888,2.286241,52.0,-0.5245146,prod5,-2.81,7.91,3.69,-0.29,-1.01,0.34,-1.53,0.64,-1.68,-0.36,0.18,0.73,-0.86,0.22,-0.01,-1.67,-0.1,-0.29,0.01,-0.28,-0.15,-0.69,0.04,-0.3,-0.6,0.2,-0.24,0.28,0.36,-0.13,-0.13,-0.3,0.24,-0.01,0.24,-0.08,-0.16,-0.2,0.13,0.2,0.04,0.11,-0.05,-0.08,-0.07,-0.1
1889,2.1671436,52.0,0.07725859,prod5,-2.09,6.95,3.78,-0.26,-0.84,-0.03,-1.41,1.07,-1.31,-0.02,0.01,1.06,-0.68,-0.06,0.07,-1.77,-0.02,0.02,-0.0,-0.45,0.02,-1.09,-0.27,0.3,-0.57,0.62,-0.21,0.03,0.21,0.12,-0.27,0.08,0.07,-0.39,0.36,-0.01,-0.3,-0.34,0.03,0.16,-0.08,0.02,0.16,-0.04,-0.01,-0.13
1890,1.5533,52.0,-0.74395716,prod5,-2.3,7.8,5.11,-0.45,-0.17,-0.02,-1.57,0.91,-1.79,-0.9,-0.5,0.79,-0.7,-0.7,-0.09,-0.47,-0.16,-0.61,1.06,0.13,-0.43,-1.07,-0.19,-0.45,-0.54,0.58,-0.23,0.61,0.52,-0.84,-0.18,-0.61,0.23,-0.23,-0.02,0.07,-0.33,-0.2,0.43,0.43,0.14,-0.05,-0.18,0.06,0.32,-0.14
1891,2.2669532,52.0,-0.35825658,prod5,-2.63,7.11,3.38,-0.38,-0.69,0.12,-1.25,0.73,-1.95,-0.36,0.36,0.84,-0.07,-0.51,-0.17,-0.7,0.38,-0.36,0.03,-0.55,-0.33,-1.03,0.09,0.01,-0.49,0.33,-0.11,0.26,0.22,-0.6,0.19,-0.28,0.2,-0.26,0.44,-0.03,-0.48,0.13,0.37,0.04,-0.07,-0.17,0.1,-0.14,0.07,-0.12
1892,2.336239,52.0,0.0075902333,prod5,-2.33,6.47,4.6,-0.15,-0.56,0.11,-1.56,1.3,-0.48,-0.54,-0.35,0.75,-0.21,-0.34,0.17,-1.55,0.28,-0.66,0.42,-0.69,-0.07,-1.11,-0.25,0.43,-0.45,0.43,-0.13,-0.03,0.16,0.29,-0.04,-0.44,0.14,-0.18,0.32,-0.09,-0.45,0.04,0.12,0.19,-0.07,-0.27,-0.21,-0.0,0.08,-0.06
1893,1.9614158,52.0,-0.2724319,prod5,-2.23,7.69,3.68,-0.26,-0.17,0.41,-1.4,0.68,-1.46,-1.33,0.02,0.96,-0.93,-0.63,0.34,-0.7,0.23,-0.45,0.2,-0.52,-0.27,-1.49,-0.04,-0.27,-0.45,0.14,-0.03,0.23,0.09,0.28,-0.52,-0.03,-0.2,-0.4,-0.32,-0.16,-0.19,-0.14,0.4,0.31,0.1,-0.04,0.15,-0.06,-0.11,-0.08
1894,1.643006,52.0,-0.12759052,prod5,-1.77,6.82,3.69,-0.35,-0.61,0.19,-0.65,0.92,-1.25,-0.5,-0.59,2.28,-0.66,-0.13,-0.27,-1.18,-0.39,-0.22,0.07,-0.86,0.31,-0.82,-0.56,0.41,-0.4,0.43,0.02,0.19,0.1,0.24,-0.17,0.08,-0.27,-0.18,-0.17,0.0,-0.45,-0.19,0.02,0.1,-0.31,-0.05,-0.09,-0.01,-0.03,-0.08
1895,1.7161368,52.0,0.67204946,prod5,-1.04,7.22,4.04,-0.31,-0.35,-0.18,-1.26,1.03,-1.38,-0.92,-0.38,1.27,-0.85,-0.84,-0.53,-1.16,-0.35,-0.76,0.49,-0.72,-0.96,-0.6,-0.14,0.61,-0.26,0.77,0.09,0.28,0.02,0.16,0.04,-0.12,-0.29,-0.34,0.22,-0.15,-0.31,-0.41,0.43,0.0,-0.18,0.02,-0.05,0.05,0.07,-0.01
1896,1.5597236,52.0,0.50388604,prod5,-1.06,7.21,3.8,-0.33,-0.46,0.09,-1.22,0.68,-0.9,-1.24,0.34,1.65,-0.69,-0.88,-0.22,-0.73,0.4,-0.26,0.04,-0.59,-0.8,-0.7,-0.38,-0.24,-0.23,0.72,-0.28,0.04,-0.26,-0.17,-0.16,-0.19,-0.12,-0.02,-0.24,-0.11,-0.65,-0.38,0.37,0.28,-0.28,-0.02,0.0,-0.02,-0.05,0.03
1897,1.7888128,52.0,1.0148541,prod5,-0.77,8.75,3.67,-0.45,-0.66,0.01,-1.25,0.83,-1.49,-0.66,-0.03,1.03,-0.69,-0.17,-0.44,-1.27,0.65,-0.17,0.58,-0.91,-0.58,-0.48,-0.17,-0.12,-0.51,0.64,0.3,-0.12,0.48,-0.01,-0.32,-0.14,-0.13,-0.06,0.16,-0.3,-0.07,-0.51,0.1,0.34,-0.14,-0.1,0.03,-0.07,-0.09,0.02
1898,1.8110422,52.0,1.0733788,prod5,-0.74,7.1,3.35,-0.34,-0.07,0.01,-1.44,0.52,-1.11,-1.13,0.07,0.48,-0.16,-0.76,-0.27,-0.18,0.18,-0.1,0.12,-0.92,-0.51,-1.08,-0.5,-0.27,-0.42,0.56,-0.18,0.19,0.11,-0.16,-0.33,0.24,-0.04,-0.01,0.27,-0.0,-0.17,-0.15,0.07,-0.18,0.13,-0.26,-0.09,0.03,-0.03,-0.05
1899,1.9949902,52.0,1.1271168,prod5,-0.87,7.06,4.09,-0.32,-0.71,0.22,-0.9,0.36,-1.08,-1.04,0.18,1.4,-0.62,-0.67,0.1,-0.9,-0.01,-0.0,0.37,-0.39,-0.38,-1.22,-0.21,-0.47,-0.87,0.46,0.02,-0.2,0.08,-0.12,-0.9,-0.53,-0.02,0.21,-0.1,0.13,-0.17,-0.42,0.18,0.2,-0.07,-0.33,-0.17,-0.01,-0.06,0.05
1900,1.703211,52.0,0.9139801,prod5,-0.79,6.4,3.71,-0.4,-0.43,0.21,-1.2,0.51,-1.32,-1.02,0.33,1.97,-0.64,-0.62,-0.12,-1.06,0.58,-0.28,0.61,-0.49,-0.4,-0.8,-0.17,-0.24,-0.13,0.21,-0.24,0.18,-0.36,0.08,-0.47,-0.24,-0.32,-0.06,-0.11,0.1,-0.65,0.06,0.02,0.04,-0.02,-0.2,-0.21,0.1,-0.09,-0.05
1901,1.836344,52.0,0.84925836,prod5,-0.99,7.36,3.89,-0.16,-0.44,0.75,-1.41,0.68,-1.13,-0.23,0.18,0.47,-0.05,-0.74,0.66,-1.19,0.29,-0.2,0.29,-0.18,0.26,-0.43,0.14,-0.05,-0.56,0.13,-0.51,0.28,0.17,-0.25,-0.06,-0.33,0.22,-0.06,-0.6,0.24,-0.18,0.19,0.18,0.09,-0.2,0.2,0.32,0.1,0.03,-0.17
1902,2.0270805,52.0,1.1502836,prod5,-0.88,7.46,4.44,-0.25,-0.12,0.63,-0.91,0.93,-1.1,-0.44,0.26,1.57,-0.95,-0.75,0.26,-0.66,0.25,-0.22,0.39,-0.57,-0.31,-1.17,0.08,0.1,-0.39,0.18,-0.12,-0.46,-0.05,-0.36,-0.19,-0.34,-0.34,-0.19,-0.37,0.42,0.21,0.34,0.25,-0.25,-0.23,-0.09,0.08,-0.12,-0.06,0.04
1903,2.0721326,52.0,1.1416878,prod5,-0.93,7.23,4.73,-0.26,-0.55,0.22,-1.17,1.08,-0.83,-0.09,0.46,1.16,-0.19,-0.71,0.94,-0.34,0.77,-0.23,0.06,0.16,0.0,-0.66,-0.35,-0.07,-0.2,-0.03,0.11,-0.09,0.09,0.25,0.04,-0.82,-0.16,-0.04,-0.36,0.41,-0.33,0.17,0.15,0.2,-0.01,-0.07,0.01,0.07,0.1,0.07
1904,1.8346119,52.0,-0.550008,prod5,-2.38,7.56,4.03,-0.36,-0.36,0.66,-1.26,0.46,-0.86,-0.27,0.34,0.68,0.4,-0.38,1.04,-0.78,0.66,-0.34,0.34,-0.03,-0.65,-0.81,-0.3,0.41,-0.44,-0.12,-0.12,0.03,0.5,-0.2,0.04,-0.59,0.29,-0.1,0.03,0.23,-0.32,-0.05,0.23,0.18,-0.12,-0.08,0.1,-0.32,0.13,-0.03
